,,,,,,,,"(thousand KRW)","(thousand KRW)"
"2018","농림축산식품부","일반회계",,"농림수산","농업·농촌","농림축산검역검사","검역검사(R&D)","21498000","21498000"
"2018","농림축산식품부","일반회계",,"농림수산","농업·농촌","농림축산검역검사","검역검사정보화(정보화)","10107000","10107000"
"2018","농림축산식품부","일반회계",,"농림수산","농업·농촌","농림축산검역검사","동축산물검역검사","11047000","11750000"
"2018","농림축산식품부","일반회계",,"농림수산","농업·농촌","농림축산검역검사","식물검역검사및수출지원","11847000","16119000"
"2018","농림축산식품부","일반회계",,"농림수산","농업·농촌","농림축산식품행정지원","본부기본경비","10725000","10725000"
"2018","농림축산식품부","일반회계",,"농림수산","농업·농촌","농림축산식품행정지원","본부인건비","57836251","57836251"
"2018","농림축산식품부","일반회계",,"농림수산","농업·농촌","농림축산식품행정지원","소속기관기본경비","16191000","16191000"
"2018","농림축산식품부","일반회계",,"농림수산","농업·농촌","농림축산식품행정지원","소속기관인건비","158293962","157793962"
"2018","농림축산식품부","일반회계",,"농림수산","농업·농촌","농림축산식품행정지원","청사확보 및 시설개선","18172000","18172000"
"2018","농림축산식품부","일반회계",,"농림수산","농업·농촌","농림축산식품행정지원","행정지원","2949000","2949000"
"2018","농림축산식품부","일반회계",,"농림수산","농업·농촌","농수산인력양성","한국농수산대학교육운영(책임운영)","35352717","38352717"
"2018","농림축산식품부","일반회계",,"농림수산","농업·농촌","농수산인력양성","한국농수산대학정보화교육(정보화, 책임운영)","1316000","1316000"
"2018","농림축산식품부","일반회계",,"농림수산","농업·농촌","농식품공무원교육원교육운영","농식품공무원교육원교육경비","2585000","2885000"
"2018","농림축산식품부","일반회계",,"농림수산","농업·농촌","농식품공무원교육원교육운영","농식품공무원교육원정보화(정보화)","457000","457000"
"2018","농림축산식품부","일반회계",,"농림수산","농업·농촌","농식품기술개발정책연구","농식품기술개발","1800000","1800000"
"2018","농림축산식품부","일반회계",,"농림수산","농업·농촌","농식품식생활지원","농식품식생활지원","0","7200000"
"2018","농림축산식품부","일반회계",,"농림수산","농업·농촌","농업생산기반확충","농어촌공사시설관리","152400000","162232000"
"2018","농림축산식품부","일반회계",,"농림수산","농업·농촌","농업생산기반확충","농업기반시설활용","20000000","20000000"
"2018","농림축산식품부","일반회계",,"농림수산","농업·농촌","종자관리","종자원기본경비","2003000","2003000"
"2018","농림축산식품부","일반회계",,"농림수산","농업·농촌","종자관리","종자원인건비","12625193","12625193"
"2018","농림축산식품부","일반회계",,"농림수산","농업·농촌","회계간거래(전출금)","회계간전출(일반회계)","5320200000","5227428000"
"2018","농림축산식품부","일반회계",,"농림수산","농업·농촌","회계기금간거래(전출금)","회계기금간전출(일반회계)","216623000","216623000"
"2018","농림축산식품부","자유무역협정이행지원기금",,"농림수산","농업·농촌","경쟁력제고","과수및원예경쟁력제고","180146000","180146000"
"2018","농림축산식품부","자유무역협정이행지원기금",,"농림수산","농업·농촌","경쟁력제고","종자 경쟁력제고","8983000","9183000"
"2018","농림축산식품부","자유무역협정이행지원기금",,"농림수산","농업·농촌","농가경영안정","직접피해지원(FTA기금)","207675000","207675000"
"2018","농림축산식품부","자유무역협정이행지원기금",,"농림수산","농업·농촌","농림축산식품행정지원","기금운영비(FTA기금)","4399000","4399000"
"2018","농림축산식품부","자유무역협정이행지원기금",,"농림수산","농업·농촌","농업경영체육성","농식품전문투자펀드출자","10000000","10000000"
"2018","농림축산식품부","자유무역협정이행지원기금",,"농림수산","농업·농촌","여유자금운용","여유자금운용(FTA기금)","65378000","65378000"
"2018","농림축산식품부","자유무역협정이행지원기금",,"농림수산","농업·농촌","축산업진흥","축사시설현대화(FTA)","182863000","207223000"
"2018","농림축산식품부","자유무역협정이행지원기금",,"농림수산","농업·농촌","축산업진흥","축산업경쟁력제고(FTA)","20000000","20000000"
"2018","농림축산식품부","자유무역협정이행지원기금",,"농림수산","농업·농촌","친환경농업육성","친환경농업연구센터","2000000","2000000"
"2018","농림축산식품부","지역발전특별회계","경제발전계정","농림수산","농업·농촌","친환경농업육성","친환경농업인프라구축(지특)","6277000","6277000"
"2018","농림축산식품부","지역발전특별회계","생활기반계정","농림수산","농업·농촌","농업생산기반확충","농업기반정비","155678000","156678000"
"2018","농림축산식품부","지역발전특별회계","생활기반계정","농림수산","농업·농촌","농촌지역개발 및 도농교류활성화","농촌자원 복합산업화지원","129839000","129839000"
"2018","농림축산식품부","지역발전특별회계","생활기반계정","농림수산","농업·농촌","농촌지역개발 및 도농교류활성화","일반농산어촌개발","979955000","979955000"
"2018","농림축산식품부","지역발전특별회계","생활기반계정","농림수산","식품업","식품산업육성","지역전략식품산업육성(생활)","20896000","20896000"
"2018","농림축산식품부","지역발전특별회계","세종특별자치시계정","농림수산","농업·농촌","농업생산기반확충","농업기반정비(세종)","1000000","1000000"
"2018","농림축산식품부","지역발전특별회계","세종특별자치시계정","농림수산","농업·농촌","농촌지역개발 및 도농교류활성화","농촌자원복합산업화지원(세종)","2800000","2800000"
"2018","농림축산식품부","지역발전특별회계","세종특별자치시계정","농림수산","농업·농촌","농촌지역개발 및 도농교류활성화","일반농산어촌개발(세종)","4893000","4893000"
"2018","농림축산식품부","지역발전특별회계","제주특별자치도계정","농림수산","농업·농촌","농업생산기반확충","농업기반정비(제주)","16079000","16079000"
"2018","농림축산식품부","지역발전특별회계","제주특별자치도계정","농림수산","농업·농촌","농촌지역개발 및 도농교류활성화","농촌자원 복합산업화지원(제주)","5344000","5344000"
"2018","농림축산식품부","지역발전특별회계","제주특별자치도계정","농림수산","농업·농촌","농촌지역개발 및 도농교류활성화","일반농산어촌개발(제주)","18103000","18103000"
"2018","농림축산식품부","지역발전특별회계","제주특별자치도계정","농림수산","식품업","식품산업육성","지역전략식품산업육성(제주)","2581000","2581000"
"2018","농림축산식품부","축산발전기금",,"농림수산","농업·농촌","농림축산식품행정지원","기금운영비(축발기금)","1715000","1715000"
"2018","농림축산식품부","축산발전기금",,"농림수산","농업·농촌","여유자금운용","여유자금운용(축발기금)","127080000","117550000"
"2018","농림축산식품부","축산발전기금",,"농림수산","농업·농촌","축산물안전관리","가축방역(축발)","49041000","49041000"
"2018","농림축산식품부","축산발전기금",,"농림수산","농업·농촌","축산물안전관리","축산물위생안전성(축발)","55650000","62580000"
"2018","농림축산식품부","축산발전기금",,"농림수산","농업·농촌","축산업진흥","축산기술보급","53699000","53699000"
"2018","농림축산식품부","축산발전기금",,"농림수산","농업·농촌","축산업진흥","축산물수급관리","104267000","104267000"
"2018","농림축산식품부","축산발전기금",,"농림수산","농업·농촌","축산업진흥","축산업경쟁력제고(축발)","471841000","474341000"
"2018","농림축산식품부","축산발전기금",,"농림수산","농업·농촌","축산업진흥","친환경축산(축발)","189611000","189711000"
"2018","농촌진흥청","농어촌구조개선특별회계","구조개선사업계정","농림수산","농업·농촌","기관운영 및 사업지원","고객현장지원(농특,구조)","1204000","1204000"
"2018","농촌진흥청","농어촌구조개선특별회계","구조개선사업계정","농림수산","농업·농촌","농업기초기반 및 실용화 기술개발","현장실용화농업기술(농특,구조)","35186000","35186000"
"2018","농촌진흥청","농어촌구조개선특별회계","구조개선사업계정","농림수산","농업·농촌","전문인력양성","영농기계화촉진(농특,구조)","2816000","2816000"
"2018","농촌진흥청","농어촌구조개선특별회계","구조개선사업계정","농림수산","농업·농촌","지역농업특성화","농촌생활활력증진(농특,구조)","2323000","2323000"
"2018","농촌진흥청","일반회계",,"농림수산","농업·농촌","기관운영 및 사업지원","농촌진흥사업지원(일반)","2132000","2132000"
"2018","농촌진흥청","일반회계",,"농림수산","농업·농촌","기관운영 및 사업지원","본청기본경비","10145000","10145000"
"2018","농촌진흥청","일반회계",,"농림수산","농업·농촌","기관운영 및 사업지원","본청인건비","35376853","35376853"
"2018","농촌진흥청","일반회계",,"농림수산","농업·농촌","기관운영 및 사업지원","성과관리및능력개발","426000","426000"
"2018","농촌진흥청","일반회계",,"농림수산","농업·농촌","기관운영 및 사업지원","소속기관기본경비","6239000","6239000"
"2018","농촌진흥청","일반회계",,"농림수산","농업·농촌","기관운영 및 사업지원","소속기관인건비","66688394","66688394"
"2018","농촌진흥청","일반회계",,"농림수산","농업·농촌","기관운영 및 사업지원","청사확보및시설개선","2266000","2266000"
"2018","농촌진흥청","일반회계",,"농림수산","농업·농촌","농가경영능력 향상","국제농업기술협력(일반)","24328000","24328000"
"2018","농촌진흥청","일반회계",,"농림수산","농업·농촌","농가경영능력 향상","농가경영지원(일반)","9788000","10304000"
"2018","농촌진흥청","일반회계",,"농림수산","농업·농촌","농가경영능력 향상","농업기술경영연구(일반)","6524000","6524000"
"2018","농촌진흥청","일반회계",,"농림수산","농업·농촌","농가경영능력 향상","농촌진흥사업정보화(정보화,일반)","14361000","14361000"
"2018","농촌진흥청","일반회계",,"농림수산","농업·농촌","농업기초기반 및 실용화 기술개발","농업공동연구","111318000","113970000"
"2018","농촌진흥청","일반회계",,"농림수산","농업·농촌","농업기초기반 및 실용화 기술개발","농업기술실용화재단운영","25920000","26920000"
"2018","농촌진흥청","일반회계",,"농림수산","농업·농촌","농업기초기반 및 실용화 기술개발","농업기술실용화재단지방이전","22350000","22350000"
"2018","농촌진흥청","일반회계",,"농림수산","농업·농촌","농업기초기반 및 실용화 기술개발","농업기초기반연구","64673000","64673000"
"2018","농촌진흥청","일반회계",,"농림수산","농업·농촌","농업기초기반 및 실용화 기술개발","농업신성장동력연구","24330000","23880000"
"2018","농촌진흥청","일반회계",,"농림수산","농업·농촌","농업기초기반 및 실용화 기술개발","농자재관리 및 평가","7329000","13634000"
"2018","농촌진흥청","일반회계",,"농림수산","농업·농촌","농업기초기반 및 실용화 기술개발","작물연구","48866000","48866000"
"2018","농촌진흥청","일반회계",,"농림수산","농업·농촌","농업기초기반 및 실용화 기술개발","차세대바이오그린21","53583000","53583000"
"2018","농촌진흥청","일반회계",,"농림수산","농업·농촌","농업신기술 보급","신기술보급사업(일반)","40673000","41173000"
"2018","농촌진흥청","일반회계",,"농림수산","농업·농촌","농축산물 경쟁력 제고 기술개발","원예특작연구(책임운영)","89409183","89709183"
"2018","농촌진흥청","일반회계",,"농림수산","농업·농촌","농축산물 경쟁력 제고 기술개발","축산연구(책임운영)","86909246","86909246"
"2018","농촌진흥청","일반회계",,"농림수산","농업·농촌","전문인력양성","농업인력양성및지원(일반)","15704000","15704000"
"2018","농촌진흥청","일반회계",,"농림수산","농업·농촌","지역농업특성화","기술농업지원(일반)","15488000","16988000"
"2018","농촌진흥청","지역발전특별회계","경제발전계정","농림수산","농업·농촌","농업기초기반 및 실용화 기술개발","지역농업연구기반및전략작목육성(지특, 경제)","19507000","19507000"
"2018","농촌진흥청","지역발전특별회계","경제발전계정","농림수산","농업·농촌","지역농업특성화","6차산업활성화 지원(지특,경제)","15731000","15731000"
"2018","농촌진흥청","지역발전특별회계","생활기반계정","농림수산","농업·농촌","지역농업특성화","지역농촌지도사업활성화지원(지특,생활)","57620000","57620000"
"2018","농촌진흥청","지역발전특별회계","세종특별자치시계정","농림수산","농업·농촌","지역농업특성화","지역농촌지도사업활성화지원(지특,세종)","450000","450000"
"2018","농촌진흥청","지역발전특별회계","제주특별자치도계정","농림수산","농업·농촌","농업기초기반 및 실용화 기술개발","지역농업연구기반및전략작목육성(지특, 제주)","1215000","1215000"
"2018","농촌진흥청","지역발전특별회계","제주특별자치도계정","농림수산","농업·농촌","지역농업특성화","6차산업활성화 지원(지특,제주)","905000","905000"
"2018","농촌진흥청","지역발전특별회계","제주특별자치도계정","농림수산","농업·농촌","지역농업특성화","지역농촌지도사업활성화지원(지특,제주)","4037000","4037000"
"2018","대법원","등기특별회계",,"공공질서및안전","법원및헌재","내부거래지출","회계기금간거래(등특회계)","17106000","17106000"
"2018","대법원","등기특별회계",,"공공질서및안전","법원및헌재","법원시설 확충 및 유지보수","등기소 확충","26177000","27677000"
"2018","대법원","등기특별회계",,"공공질서및안전","법원및헌재","재판활동종합지원","등기업무전산화","49854000","49854000"
"2018","대법원","등기특별회계",,"공공질서및안전","법원및헌재","재판활동종합지원","등기업무지원","23410000","23410000"
"2018","대법원","등기특별회계",,"공공질서및안전","법원및헌재","재판활동종합지원","본부 기본경비","5595000","5595000"
"2018","대법원","등기특별회계",,"공공질서및안전","법원및헌재","재판활동종합지원","본부 인건비","115991685","115991685"
"2018","대법원","등기특별회계",,"공공질서및안전","법원및헌재","재판활동종합지원","예비비","1000000","1000000"
"2018","대법원","등기특별회계",,"공공질서및안전","법원및헌재","회계간거래(전출금)","회계간전출(일반회계)","125140000","123640000"
"2018","대법원","사법서비스진흥기금",,"공공질서및안전","법원및헌재","여유자금운영","여유자금운용(사법제도개선기금)","9939000","9939000"
"2018","대법원","사법서비스진흥기금",,"공공질서및안전","법원및헌재","재판활동종합지원","기금운영비","94000","94000"
"2018","대법원","사법서비스진흥기금",,"공공질서및안전","법원및헌재","재판활동종합지원","사법제도개선 및 사법서비스진흥","48303000","48303000"
"2018","대법원","일반회계",,"공공질서및안전","법원및헌재","법원시설 확충 및 유지보수","법원시설관리 등","40184000","40184000"
"2018","대법원","일반회계",,"공공질서및안전","법원및헌재","재판활동종합지원","가족관계등록사무지원","20938000","20938000"
"2018","대법원","일반회계",,"공공질서및안전","법원및헌재","재판활동종합지원","가족등록업무전산화","17497000","18491000"
"2018","대법원","일반회계",,"공공질서및안전","법원및헌재","재판활동종합지원","공정한재판운영","59524000","59524000"
"2018","대법원","일반회계",,"공공질서및안전","법원및헌재","재판활동종합지원","디지털도서관개발 및 운영","1676000","1676000"
"2018","대법원","일반회계",,"공공질서및안전","법원및헌재","재판활동종합지원","법관등 전문화 및 국제화","9560000","9560000"
"2018","대법원","일반회계",,"공공질서및안전","법원및헌재","재판활동종합지원","법원예비금","600000","600000"
"2018","대법원","일반회계",,"공공질서및안전","법원및헌재","재판활동종합지원","본부 기본경비","69496000","69496000"
"2018","대법원","일반회계",,"공공질서및안전","법원및헌재","재판활동종합지원","본부인건비","1048712327","1048712327"
"2018","대법원","일반회계",,"공공질서및안전","법원및헌재","재판활동종합지원","사법업무 전산화","60647000","60647000"
"2018","대법원","일반회계",,"공공질서및안전","법원및헌재","재판활동종합지원","사법운영지원","83756000","83756000"
"2018","대법원","일반회계",,"공공질서및안전","법원및헌재","재판활동종합지원","사법행정효율성증진","10975000","11275000"
"2018","대법원","일반회계",,"공공질서및안전","법원및헌재","재판활동종합지원","소속기관 기본경비","5272000","5272000"
"2018","대법원","일반회계",,"공공질서및안전","법원및헌재","재판활동종합지원","소속기관 인건비","25523497","25459497"
"2018","대법원","일반회계",,"공공질서및안전","법원및헌재","재판활동종합지원","재판청구권 실현","64168000","63367000"
"2018","대법원","일반회계",,"공공질서및안전","법원및헌재","재판활동종합지원","전문재판강화","33561000","33466000"
"2018","대통령경호처","일반회계",,"일반·지방행정","일반행정","대통령 및 국가요인 경호","경호행사지원","31844000","30802000"
"2018","대통령경호처","일반회계",,"일반·지방행정","일반행정","대통령경호처 운영","기본경비","9652000","10694000"
"2018","대통령경호처","일반회계",,"일반·지방행정","일반행정","대통령경호처 운영","인건비","47989107","47989107"
"2018","대통령비서실 및 국가안보실","일반회계",,"일반·지방행정","일반행정","국정지원","국가안보 및 위기관리","476000","476000"
"2018","대통령비서실 및 국가안보실","일반회계",,"일반·지방행정","일반행정","국정지원","국정운영 지원","26932000","27588000"
"2018","대통령비서실 및 국가안보실","일반회계",,"일반·지방행정","일반행정","국정지원","정보화","6090000","5680000"
"2018","대통령비서실 및 국가안보실","일반회계",,"일반·지방행정","일반행정","기관운영","기본경비","18718000","18518000"
"2018","대통령비서실 및 국가안보실","일반회계",,"일반·지방행정","일반행정","기관운영","인건비","37640155","37606155"
"2018","문화재청","문화재보호기금",,"문화및관광","문화재","문화유산교육연구","문화유산연구","27549000","29349000"
"2018","문화재청","문화재보호기금",,"문화및관광","문화재","문화재보존관리","문화재 상시보호 및 조사","13858000","13858000"
"2018","문화재청","문화재보호기금",,"문화및관광","문화재","문화재보호","국내외 문화재 긴급보호","5341000","5341000"
"2018","문화재청","문화재보호기금",,"문화및관광","문화재","문화재보호","기금운영비","133000","133000"
"2018","문화재청","문화재보호기금",,"문화및관광","문화재","문화재보호","매장문화재조사지원","24083000","24083000"
"2018","문화재청","문화재보호기금",,"문화및관광","문화재","문화재보호","예방적 문화재 안전관리","28498000","29293000"
"2018","문화재청","문화재보호기금",,"문화및관광","문화재","문화재정책기반구축","문화유산 보존 및 교육","4069000","4069000"
"2018","문화재청","문화재보호기금",,"문화및관광","문화재","문화재정책기반구축","민간보존역량강화","8694000","8544000"
"2018","문화재청","문화재보호기금",,"문화및관광","문화재","여유자금운영","여유자금운용","11202000","11202000"
"2018","문화재청","문화재보호기금",,"문화및관광","문화재","회계기금간거래(전출금)","기금간거래","77000","110000"
"2018","문화재청","문화재보호기금",,"문화및관광","문화재","회계기금간거래(전출금)","복권기금 반환금","1011000","1011000"
"2018","문화재청","일반회계",,"문화및관광","문화재","궁능원관리","궁능원시설관리운영","59359000","59559000"
"2018","문화재청","일반회계",,"문화및관광","문화재","궁능원관리","궁능원종합정비","16413000","16413000"
"2018","문화재청","일반회계",,"문화및관광","문화재","문화유산교육연구","전통문화교육원운영","2263000","2263000"
"2018","문화재청","일반회계",,"문화및관광","문화재","문화유산교육연구","한국전통문화대학교운영지원","17253000","17253000"
"2018","문화재청","일반회계",,"문화및관광","문화재","문화유산교육연구","한국전통문화대학교정보화","898000","898000"
"2018","문화재청","일반회계",,"문화및관광","문화재","문화유산교육연구","해양문화유산연구","10557000","10557000"
"2018","문화재청","일반회계",,"문화및관광","문화재","문화재국제교류","국제교류및세계유산등재","53848000","56848000"
"2018","문화재청","일반회계",,"문화및관광","문화재","문화재보존관리","기념물문화재 보존강화","17640000","16358000"
"2018","문화재청","일반회계",,"문화및관광","문화재","문화재보존관리","문화재보수정비","274400000","295060000"
"2018","문화재청","일반회계",,"문화및관광","문화재","문화재보존관리","유형문화재 보존관리","7363000","7363000"
"2018","문화재청","일반회계",,"문화및관광","문화재","문화재보존관리","자연문화재보호","1012000","1262000"
"2018","문화재청","일반회계",,"문화및관광","문화재","문화재보호","매장문화재보존관리","1524000","1524000"
"2018","문화재청","일반회계",,"문화및관광","문화재","문화재보호","문화재안전관리체계강화","1786000","1786000"
"2018","문화재청","일반회계",,"문화및관광","문화재","문화재연구소운영","문화재연구소기본경비","2285000","2285000"
"2018","문화재청","일반회계",,"문화및관광","문화재","문화재연구소운영","문화재연구소인건비","13508487","13508487"
"2018","문화재청","일반회계",,"문화및관광","문화재","문화재정책기반구축","무형문화재전승","36932000","38318000"
"2018","문화재청","일반회계",,"문화및관광","문화재","문화재정책기반구축","문화재보호행정기반조성","1421000","1421000"
"2018","문화재청","일반회계",,"문화및관광","문화재","문화재행정지원","문화재전자행정구축","3900000","3900000"
"2018","문화재청","일반회계",,"문화및관광","문화재","문화재행정지원","문화재청인건비","49385571","49385571"
"2018","문화재청","일반회계",,"문화및관광","문화재","문화재행정지원","문화재행정제도개선","1424000","1424000"
"2018","문화재청","일반회계",,"문화및관광","문화재","문화재행정지원","본청기본경비","3652000","3652000"
"2018","문화재청","일반회계",,"문화및관광","문화재","문화재행정지원","본청운영경비","766000","766000"
"2018","문화재청","일반회계",,"문화및관광","문화재","문화재행정지원","소속기관기본경비","3404000","3404000"
"2018","문화재청","일반회계",,"문화및관광","문화재","문화재활용","국립고궁박물관조성운영","10946000","10946000"
"2018","문화재청","일반회계",,"문화및관광","문화재","문화재활용","문화재활용활성화","37178000","37178000"
"2018","문화재청","일반회계",,"문화및관광","문화재","해양문화재연구소운영","해양문화재연구소기본경비","1123000","1123000"
"2018","문화재청","일반회계",,"문화및관광","문화재","해양문화재연구소운영","해양문화재연구소인건비","4927180","4927180"
"2018","문화재청","지역발전특별회계","경제발전계정","문화및관광","문화재","문화자원개발","지역문화유산개발","0","500000"
"2018","문화재청","지역발전특별회계","생활기반계정","문화및관광","문화재","문화자원개발","문화유산관광자원개발","27197000","27197000"
"2018","문화체육관광부","관광진흥개발기금",,"문화및관광","관광","관광산업 기금융자","관광사업체 융자지원","495000000","495000000"
"2018","문화체육관광부","관광진흥개발기금",,"문화및관광","관광","관광산업육성","관광상품육성지원","4510000","4510000"
"2018","문화체육관광부","관광진흥개발기금",,"문화및관광","관광","관광산업육성","관광행사 및 프로그램 지원","5539000","5839000"
"2018","문화체육관광부","관광진흥개발기금",,"문화및관광","관광","관광산업육성","국내관광육성지원","87046000","80346000"
"2018","문화체육관광부","관광진흥개발기금",,"문화및관광","관광","관광산업육성","출국납부금 징수위탁","19003000","19003000"
"2018","문화체육관광부","관광진흥개발기금",,"문화및관광","관광","관광진흥기반확충","관광안내체계구축지원","14050000","14050000"
"2018","문화체육관광부","관광진흥개발기금",,"문화및관광","관광","관광진흥기반확충","관광인프라 조성","75123000","77323000"
"2018","문화체육관광부","관광진흥개발기금",,"문화및관광","관광","관광진흥기반확충","관광자원활성화","35648000","36448000"
"2018","문화체육관광부","관광진흥개발기금",,"문화및관광","관광","기금간거래","공공자금관리기금 예수금 상환","16340000","16340000"
"2018","문화체육관광부","관광진흥개발기금",,"문화및관광","관광","기금간거래","기금 간 전출(문화예술진흥기금)","50000000","50000000"
"2018","문화체육관광부","관광진흥개발기금",,"문화및관광","관광","외래관광객유치","공연예술 및 문화시설활용 외래관광객유치","2889000","2889000"
"2018","문화체육관광부","관광진흥개발기금",,"문화및관광","관광","외래관광객유치","국제문화협력을 통한 외래관광객 유치","15343000","15643000"
"2018","문화체육관광부","관광진흥개발기금",,"문화및관광","관광","외래관광객유치","해외관광객유치활동사업","199361000","201461000"
"2018","문화체육관광부","관광진흥개발기금",,"문화및관광","관광","외래관광객유치","해외관광문화센터건립지원","6860000","6860000"
"2018","문화체육관광부","관광진흥개발기금",,"문화및관광","문화및관광일반","기금운영비","관광진흥개발기금운영비","618000","618000"
"2018","문화체육관광부","관광진흥개발기금",,"문화및관광","문화및관광일반","여유자금운용","통화금융기관예치(관광)","183958000","184958000"
"2018","문화체육관광부","국민체육진흥기금","국민체육진흥계정","문화및관광","문화및관광일반","기금운영비","국민체육진흥기금운영비","28643000","28643000"
"2018","문화체육관광부","국민체육진흥기금","국민체육진흥계정","문화및관광","문화및관광일반","여유자금운용","통화금융기관예치(체육기금)","84753000","57148000"
"2018","문화체육관광부","국민체육진흥기금","국민체육진흥계정","문화및관광","체육","기금간거래","공공자금관리기금예탁(공공자금관리기금)","350000000","350000000"
"2018","문화체육관광부","국민체육진흥기금","국민체육진흥계정","문화및관광","체육","기금간거래","기금 간 전출(문화예술진흥기금)","50000000","50000000"
"2018","문화체육관광부","국민체육진흥기금","국민체육진흥계정","문화및관광","체육","생활체육육성","생활체육 활성화","166191000","172838000"
"2018","문화체육관광부","국민체육진흥기금","국민체육진흥계정","문화및관광","체육","생활체육육성","생활체육시설 지원","129414000","137404000"
"2018","문화체육관광부","국민체육진흥기금","국민체육진흥계정","문화및관광","체육","생활체육육성","시도 생활체육 지원","20142000","20142000"
"2018","문화체육관광부","국민체육진흥기금","국민체육진흥계정","문화및관광","체육","생활체육육성","학교체육 육성","40840000","38789000"
"2018","문화체육관광부","국민체육진흥기금","국민체육진흥계정","문화및관광","체육","스포츠산업 육성 및 국제교류","국제체육 지원","133180000","137730000"
"2018","문화체육관광부","국민체육진흥기금","국민체육진흥계정","문화및관광","체육","스포츠산업 육성 및 국제교류","기금조성 기반시설 지원","51307000","51307000"
"2018","문화체육관광부","국민체육진흥기금","국민체육진흥계정","문화및관광","체육","스포츠산업 육성 및 국제교류","스포츠과학 지원","5044000","5724000"
"2018","문화체육관광부","국민체육진흥기금","국민체육진흥계정","문화및관광","체육","스포츠산업 육성 및 국제교류","스포츠산업 연구 및 기술개발(R&D)","7750000","7750000"
"2018","문화체육관광부","국민체육진흥기금","국민체육진흥계정","문화및관광","체육","스포츠산업 육성 및 국제교류","스포츠산업 활성화","70995000","77423000"
"2018","문화체육관광부","국민체육진흥기금","국민체육진흥계정","문화및관광","체육","장애인체육육성","장애인체육 육성","61974000","61974000"
"2018","문화체육관광부","국민체육진흥기금","국민체육진흥계정","문화및관광","체육","전문체육육성","대한체육회 지원","273035000","276396000"
"2018","문화체육관광부","국민체육진흥기금","국민체육진흥계정","문화및관광","체육","전문체육육성","시도전문체육","34401000","34401000"
"2018","문화체육관광부","국민체육진흥기금","국민체육진흥계정","문화및관광","체육","전문체육육성","체육인복지사업","17057000","17057000"
"2018","문화체육관광부","국민체육진흥기금","사행산업중독예방치유계정","문화및관광","문화및관광일반","여유자금운용","통화금융기관예치(국민체육진흥기금)","34226000","34226000"
"2018","문화체육관광부","국민체육진흥기금","사행산업중독예방치유계정","문화및관광","체육","생활체육육성","도박문제 예방 치유","17432000","17432000"
"2018","문화체육관광부","문화예술진흥기금",,"문화및관광","문화및관광일반","기금운영비","문화예술진흥기금운영비","18266000","18266000"
"2018","문화체육관광부","문화예술진흥기금",,"문화및관광","문화및관광일반","여유자금운용","통화금융기관예치(문예기금)","100453000","99403000"
"2018","문화체육관광부","문화예술진흥기금",,"문화및관광","문화예술","기금간거래","복권기금반환금(문예진흥기금)","2500000","2500000"
"2018","문화체육관광부","문화예술진흥기금",,"문화및관광","문화예술","예술의 진흥 및 생활화, 산업화","예술가치의사회적확산","147970000","147970000"
"2018","문화체육관광부","문화예술진흥기금",,"문화및관광","문화예술","예술의 진흥 및 생활화, 산업화","예술창작역량강화","46782000","47832000"
"2018","문화체육관광부","문화예술진흥기금",,"문화및관광","문화예술","예술의 진흥 및 생활화, 산업화","지역문화예술진흥","32096000","32096000"
"2018","문화체육관광부","아시아문화중심도시조성특별회계",,"문화및관광","문화예술","문화·관광행정지원","소속기관 기본경비","26000","26000"
"2018","문화체육관광부","아시아문화중심도시조성특별회계",,"문화및관광","문화예술","문화·관광행정지원","소속기관 인건비","3403511","3403511"
"2018","문화체육관광부","아시아문화중심도시조성특별회계",,"문화및관광","문화예술","문화·관광행정지원","일반회계에서 공무원연금기금으로 전출금","320000","320000"
"2018","문화체육관광부","아시아문화중심도시조성특별회계",,"문화및관광","문화예술","문화·관광행정지원","총액인건비대상 소속기관기본경비","720000","720000"
"2018","문화체육관광부","아시아문화중심도시조성특별회계",,"문화및관광","문화예술","아시아문화중심도시조성","문화중심도시조성","57040000","67340000"
"2018","문화체육관광부","언론진흥기금",,"문화및관광","문화및관광일반","기금운영비","언론진흥기금운영비","266000","266000"
"2018","문화체육관광부","언론진흥기금",,"문화및관광","문화및관광일반","여유자금운용","통화금융기관예치","10014000","10014000"
"2018","문화체육관광부","언론진흥기금",,"문화및관광","문화예술","문화미디어산업육성및지원","신문발전지원","22866000","22866000"
"2018","문화체육관광부","영화발전기금",,"문화및관광","문화및관광일반","기금운영비","영화발전기금운영비","10629000","10629000"
"2018","문화체육관광부","영화발전기금",,"문화및관광","문화및관광일반","여유자금운용","통화금융기관 예치(영화기금)","185484000","185284000"
"2018","문화체육관광부","영화발전기금",,"문화및관광","문화예술","기금간거래","공공자금관리기금예탁(공공자금관리기금)","75000000","75000000"
"2018","문화체육관광부","영화발전기금",,"문화및관광","문화예술","콘텐츠산업 육성","영화산업기초인프라강화","17586000","17586000"
"2018","문화체육관광부","영화발전기금",,"문화및관광","문화예술","콘텐츠산업 육성","영화유통 및 제작지원","37499000","37699000"
"2018","문화체육관광부","일반회계",,"문화및관광","관광","사행산업통합감독위원회 운영","사행산업통합감독위원회 운영","3197000","3197000"
"2018","문화체육관광부","일반회계",,"문화및관광","관광","외래관광객유치","국제관광교류","1789000","1789000"
"2018","문화체육관광부","일반회계",,"문화및관광","문화및관광일반","문화·관광행정지원","문화정보화체계구축","16586000","16086000"
