,,,,,,,,"(thousand KRW)","(thousand KRW)"
"2016","금융위원회","주택금융신용보증기금","주택담보노후연금보증계정","사회복지","주택","주택금융지원","주연보운영(주연보계정)","7859000","7859000"
"2016","금융위원회","주택금융신용보증기금","주택신용보증계정","사회복지","주택","공공자금관리기금 예탁","공공자금관리기금 예탁","526100000","526100000"
"2016","금융위원회","주택금융신용보증기금","주택신용보증계정","사회복지","주택","기금운영비(주택신용보증기금)","기금운영비(주신보계정)","54967000","54938000"
"2016","금융위원회","주택금융신용보증기금","주택신용보증계정","사회복지","주택","여유자금운용","여유자금운용(주신보계정)","2448255000","2423442000"
"2016","금융위원회","주택금융신용보증기금","주택신용보증계정","사회복지","주택","일반회계 전출금","일반회계 전출금","200000000","200000000"
"2016","금융위원회","주택금융신용보증기금","주택신용보증계정","사회복지","주택","주택금융지원","주신보IT운영(주신보계정)","2798000","2798000"
"2016","금융위원회","주택금융신용보증기금","주택신용보증계정","사회복지","주택","주택금융지원","주신보운영(주신보계정)","433988000","433988000"
"2016","기상청","일반회계",,"과학기술","과학기술일반","국제협력교육홍보","교육훈련 및 대국민 기상인식 제고","3885000","3885000"
"2016","기상청","일반회계",,"과학기술","과학기술일반","국제협력교육홍보","국제기상협력 및 선진기술 습득","4864000","4864000"
"2016","기상청","일반회계",,"과학기술","과학기술일반","기상관측","고층기상관측","15118000","15118000"
"2016","기상청","일반회계",,"과학기술","과학기술일반","기상관측","기상정보시스템 운영","40938000","40938000"
"2016","기상청","일반회계",,"과학기술","과학기술일반","기상관측","지상기상관측","11651000","11651000"
"2016","기상청","일반회계",,"과학기술","과학기술일반","기상관측","지진관측","8108000","8108000"
"2016","기상청","일반회계",,"과학기술","과학기술일반","기상서비스 진흥","기상산업 진흥","11963000","11963000"
"2016","기상청","일반회계",,"과학기술","과학기술일반","기상서비스 진흥","기후자료 관리 서비스","3775000","3775000"
"2016","기상청","일반회계",,"과학기술","과학기술일반","기상연구","기상 See-At 기술개발","22072000","22072000"
"2016","기상청","일반회계",,"과학기술","과학기술일반","기상연구","기상관측위성개발","78175000","78175000"
"2016","기상청","일반회계",,"과학기술","과학기술일반","기상연구","기상업무지원기술개발","24039000","24039000"
"2016","기상청","일반회계",,"과학기술","과학기술일반","기상연구","선진기상기술개발","12011000","9609000"
"2016","기상청","일반회계",,"과학기술","과학기술일반","기상예보","국가태풍센터 운영","1184000","1184000"
"2016","기상청","일반회계",,"과학기술","과학기술일반","기상예보","예보 및 통보체계 개선","8000000","7600000"
"2016","기상청","일반회계",,"과학기술","과학기술일반","기상예보","한국형수치예보모델개발","8912000","8912000"
"2016","기상청","일반회계",,"과학기술","과학기술일반","기상행정 지원","본부 기본경비","7727000","7727000"
"2016","기상청","일반회계",,"과학기술","과학기술일반","기상행정 지원","본부인건비","32986102","32986102"
"2016","기상청","일반회계",,"과학기술","과학기술일반","기상행정 지원","소속기관 기본경비","1761000","1761000"
"2016","기상청","일반회계",,"과학기술","과학기술일반","기상행정 지원","소속기관 인건비","15933651","15933651"
"2016","기상청","일반회계",,"과학기술","과학기술일반","기상행정 지원","지방청 기본경비","8428000","8428000"
"2016","기상청","일반회계",,"과학기술","과학기술일반","기상행정 지원","지방청인건비","31585610","31585610"
"2016","기상청","일반회계",,"과학기술","과학기술일반","기상행정 지원","청사 시설 개선","12105000","12275000"
"2016","기상청","일반회계",,"과학기술","과학기술일반","기후변화 과학","기후변화 과학정보 생산 및 서비스","5837000","5837000"
"2016","기상청","일반회계",,"과학기술","과학기술일반","기후변화 과학","기후분야 국제협력 활동 강화","1114000","1404000"
"2016","기상청","일반회계",,"과학기술","과학기술일반","기후변화 과학","아태 기후정보서비스 및 연구개발","7750000","7750000"
"2016","기상청","일반회계",,"과학기술","과학기술일반","기후변화 과학","해양기후 정보 생산 및 제공","11099000","11099000"
"2016","기상청","일반회계",,"과학기술","과학기술일반","책임행정기관 운영","책임행정기관 기본경비","824000","824000"
"2016","기상청","일반회계",,"과학기술","과학기술일반","책임행정기관 운영","책임행정기관 인건비","6566509","6566509"
"2016","기상청","일반회계",,"과학기술","과학기술일반","책임행정기관 운영","항공기상장비보강 및 운영","4869000","4169000"
"2016","기상청","일반회계",,"과학기술","과학기술일반","책임행정기관 운영","항공기상정보시스템 운영","1847000","1847000"
"2016","기획재정부","공공자금관리기금","융자계정","사회복지","보육·가족및여성","민간보육시설지원","민간보육시설지원","8505000","8505000"
"2016","기획재정부","공공자금관리기금","융자계정","사회복지","취약계층지원","장애인생활안정지원","장애인자립자금융자","9185000","9185000"
"2016","기획재정부","공공자금관리기금","융자계정","일반·지방행정","재정·금융","계정간거래(예수원금상환)","계정간예수원금상환(공자기금 융자계정)","2343817000","2343817000"
"2016","기획재정부","공공자금관리기금","융자계정","일반·지방행정","재정·금융","계정간거래(예수이자상환)","계정간예수이자상환(공자기금 융자계정)","232069000","216132000"
"2016","기획재정부","공공자금관리기금","융자계정","일반·지방행정","재정·금융","여유자금운용","여유자금운영(공공자금관리기금)","10000000","10000000"
"2016","기획재정부","공공자금관리기금","융자계정","일반·지방행정","재정·금융","회계기금간거래(예수원금상환)","기타회계예수원금상환(공자기금 융자계정)","102523000","102523000"
"2016","기획재정부","공공자금관리기금","차관계정","일반·지방행정","재정·금융","공공자금관리","차관이자상환","959000","959000"
"2016","기획재정부","공공자금관리기금","차관계정","일반·지방행정","재정·금융","공공자금관리","차관정산","250000","250000"
"2016","기획재정부","공공자금관리기금","차관계정","일반·지방행정","재정·금융","여유자금운용","여유자금운영(공공자금관리기금)","29572000","23623000"
"2016","기획재정부","공공자금관리기금","차관계정","일반·지방행정","재정·금융","차입금원금상환","차입금원금상환(공공자금관리기금)","31631000","31631000"
"2016","기획재정부","공공자금관리기금","차관계정","일반·지방행정","재정·금융","회계기금간거래(전출금)","회계기금간전출(공자기금)","320000000","320000000"
"2016","기획재정부","공공자금관리기금","총괄계정","교육","유아및초중등교육","공공자금관리","국공채 인수","1546910000","1546910000"
"2016","기획재정부","공공자금관리기금","총괄계정","일반·지방행정","재정·금융","계정간거래(예탁금)","계정간 예탁(공공자금관리기금)","746193000","730207000"
"2016","기획재정부","공공자금관리기금","총괄계정","일반·지방행정","재정·금융","공공자금관리","차입이자상환","20546150000","18862653000"
"2016","기획재정부","공공자금관리기금","총괄계정","일반·지방행정","재정·금융","기금간거래(예수원금상환)","기타기금 예수원금상환(공공자금관리기금)","5536920000","5456920000"
"2016","기획재정부","공공자금관리기금","총괄계정","일반·지방행정","재정·금융","기금간거래(예수이자상환)","기타기금 예수이자상환(공공자금관리기금)","579265000","426763000"
"2016","기획재정부","공공자금관리기금","총괄계정","일반·지방행정","재정·금융","기금간거래(예탁금)","기타기금예탁(공공자금관리기금)","61277017000","61132291000"
"2016","기획재정부","공공자금관리기금","총괄계정","일반·지방행정","재정·금융","기금운영비","기금운영비(공자기금)","67000","67000"
"2016","기획재정부","공공자금관리기금","총괄계정","일반·지방행정","재정·금융","여유자금운용","여유자금운영(공자기금)","100000","100000"
"2016","기획재정부","공공자금관리기금","총괄계정","일반·지방행정","재정·금융","차입금원금상환","국고채원금상환(공공자금관리기금)","64243720000","64243720000"
"2016","기획재정부","공공자금관리기금","총괄계정","일반·지방행정","재정·금융","회계기금간거래(예수원금상환)","기타회계 예수원금상환","1301184000","1301184000"
"2016","기획재정부","공공자금관리기금","총괄계정","일반·지방행정","재정·금융","회계기금간거래(예수이자상환)","기타회계 예수이자상환(공공자금관리기금)","229256000","142378000"
"2016","기획재정부","공공자금관리기금","총괄계정","일반·지방행정","재정·금융","회계기금간거래(예탁금)","기타회계예탁(공공자금관리기금)","538483000","568747000"
"2016","기획재정부","공공자금관리기금","총괄계정","일반·지방행정","재정·금융","회계기금간거래(예탁금)","일반회계예탁(공공자금관리기금)","40886895000","41420336000"
"2016","기획재정부","공공자금관리기금","총괄계정","일반·지방행정","지방행정·재정지원","공공자금관리","국공채 인수","1440559000","1440559000"
"2016","기획재정부","국유재산관리기금",,"공공질서및안전","경찰","공용재산취득(경찰청)","관사","164000","164000"
"2016","기획재정부","국유재산관리기금",,"공공질서및안전","경찰","공용재산취득(경찰청)","기타","10803000","10803000"
"2016","기획재정부","국유재산관리기금",,"공공질서및안전","경찰","공용재산취득(경찰청)","청사","253755000","291034000"
"2016","기획재정부","국유재산관리기금",,"공공질서및안전","경찰","공용재산취득(행정자치부,인사혁신처)","청사","11293000","11293000"
"2016","기획재정부","국유재산관리기금",,"공공질서및안전","법무및검찰","공용재산취득(법무부)","관사","100000","100000"
"2016","기획재정부","국유재산관리기금",,"공공질서및안전","법무및검찰","공용재산취득(법무부)","교정시설","29962000","29962000"
"2016","기획재정부","국유재산관리기금",,"공공질서및안전","법무및검찰","공용재산취득(법무부)","기타","7495000","8385000"
"2016","기획재정부","국유재산관리기금",,"공공질서및안전","법무및검찰","공용재산취득(법무부)","청사","80620000","77620000"
"2016","기획재정부","국유재산관리기금",,"공공질서및안전","법원및헌재","공용재산취득(대법원)","기타","8510000","8510000"
"2016","기획재정부","국유재산관리기금",,"공공질서및안전","법원및헌재","공용재산취득(대법원)","청사","105856000","105856000"
"2016","기획재정부","국유재산관리기금",,"공공질서및안전","법원및헌재","공용재산취득(헌법재판소)","청사","3921000","3921000"
"2016","기획재정부","국유재산관리기금",,"공공질서및안전","재난관리","공용재산취득(국민안전처)","기타","40000000","40000000"
"2016","기획재정부","국유재산관리기금",,"공공질서및안전","재난관리","공용재산취득(국민안전처)","청사","101000","101000"
"2016","기획재정부","국유재산관리기금",,"공공질서및안전","해경","공용재산취득(국민안전처)","기타","4988000","4988000"
"2016","기획재정부","국유재산관리기금",,"공공질서및안전","해경","공용재산취득(국민안전처)","청사","20124000","20124000"
"2016","기획재정부","국유재산관리기금",,"과학기술","과학기술일반","공용재산취득(기상청)","청사","5583000","7311000"
"2016","기획재정부","국유재산관리기금",,"교통및물류","물류등기타","공용재산취득(해양수산부)","청사","4537000","4537000"
"2016","기획재정부","국유재산관리기금",,"국방","병무행정","공용재산취득(병무청)","기타","7010000","7010000"
"2016","기획재정부","국유재산관리기금",,"국방","병무행정","공용재산취득(병무청)","청사","1470000","1470000"
"2016","기획재정부","국유재산관리기금",,"농림수산","농업·농촌","공용재산취득(농림축산식품부)","기타","8500000","8500000"
"2016","기획재정부","국유재산관리기금",,"농림수산","농업·농촌","공용재산취득(농림축산식품부)","청사","10801000","10801000"
"2016","기획재정부","국유재산관리기금",,"농림수산","임업·산촌","공용재산취득(산림청)","관사","902000","902000"
"2016","기획재정부","국유재산관리기금",,"농림수산","임업·산촌","공용재산취득(산림청)","기타","2265000","2265000"
"2016","기획재정부","국유재산관리기금",,"농림수산","임업·산촌","공용재산취득(산림청)","청사","2046000","2046000"
"2016","기획재정부","국유재산관리기금",,"보건","보건의료","공용재산취득(보건복지부)","청사","75000","405000"
"2016","기획재정부","국유재산관리기금",,"보건","식품의약안전","공용재산취득(식품의약품안전처)","청사","14114000","14114000"
"2016","기획재정부","국유재산관리기금",,"사회복지","노동","공용재산취득(고용노동부)","청사","3056000","3056000"
"2016","기획재정부","국유재산관리기금",,"사회복지","보훈","공용재산취득(국가보훈처)","청사","112000","112000"
"2016","기획재정부","국유재산관리기금",,"일반·지방행정","일반행정","공용재산취득(대통령경호실)","기타","7013000","7013000"
"2016","기획재정부","국유재산관리기금",,"일반·지방행정","일반행정","공용재산취득(통계청)","청사","3129000","3129000"
"2016","기획재정부","국유재산관리기금",,"일반·지방행정","일반행정","공용재산취득(행정자치부,인사혁신처)","기타","944000","944000"
"2016","기획재정부","국유재산관리기금",,"일반·지방행정","일반행정","공용재산취득(행정자치부,인사혁신처)","청사","4697000","4697000"
"2016","기획재정부","국유재산관리기금",,"일반·지방행정","입법및선거관리","공용재산취득(국회)","기타시설","13413000","13413000"
"2016","기획재정부","국유재산관리기금",,"일반·지방행정","입법및선거관리","공용재산취득(국회)","청사","1862000","1862000"
"2016","기획재정부","국유재산관리기금",,"일반·지방행정","입법및선거관리","공용재산취득(중앙선거관리위원회)","청사","12398000","12398000"
"2016","기획재정부","국유재산관리기금",,"일반·지방행정","재정·금융","공용재산취득(관세청)","관사","1194000","1194000"
"2016","기획재정부","국유재산관리기금",,"일반·지방행정","재정·금융","공용재산취득(관세청)","기타","15137000","15137000"
"2016","기획재정부","국유재산관리기금",,"일반·지방행정","재정·금융","공용재산취득(관세청)","청사","6641000","6641000"
"2016","기획재정부","국유재산관리기금",,"일반·지방행정","재정·금융","공용재산취득(국세청)","관사","1437000","1437000"
"2016","기획재정부","국유재산관리기금",,"일반·지방행정","재정·금융","공용재산취득(국세청)","청사","74907000","74907000"
"2016","기획재정부","국유재산관리기금",,"일반·지방행정","재정·금융","국유토지비축(기획재정부)","비축토지매입","40000000","40000000"
"2016","기획재정부","국유재산관리기금",,"일반·지방행정","재정·금융","기금운영비","기금운영비(국유재산관리기금)","1972000","1972000"
"2016","기획재정부","국유재산관리기금",,"일반·지방행정","재정·금융","여유자금운용","여유자금운영(국유재산관리기금)","284297000","247070000"
"2016","기획재정부","국유재산관리기금",,"일반·지방행정","재정·금융","통합 청관사","관사","17761000","17761000"
"2016","기획재정부","국유재산관리기금",,"일반·지방행정","재정·금융","통합 청관사","청사","29116000","29116000"
"2016","기획재정부","국유재산관리기금",,"통일·외교","외교·통상","공용재산취득(외교부)","청사","55225000","55225000"
"2016","기획재정부","국유재산관리기금",,"통일·외교","통일","공용재산취득(통일부)","기타","140000","140000"
"2016","기획재정부","대외경제협력기금",,"일반·지방행정","재정·금융","기금간거래(예수원금상환)","공자관리기금예수원금상환(대외경제협력기금)","7000000","7000000"
"2016","기획재정부","대외경제협력기금",,"일반·지방행정","재정·금융","기금간거래(예수이자상환)","공자관리기금예수이자상환(대외경제협력기금)","10238000","10238000"
"2016","기획재정부","대외경제협력기금",,"일반·지방행정","재정·금융","여유자금운용","여유자금운영(대외경제협력기금)","22218000","22218000"
"2016","기획재정부","대외경제협력기금",,"통일·외교","외교·통상","기금운영비","기금운영비(대외경제협력기금)","14645000","14645000"
"2016","기획재정부","대외경제협력기금",,"통일·외교","외교·통상","대외경제협력 지원","개발금융 사업지원","4854000","4854000"
"2016","기획재정부","대외경제협력기금",,"통일·외교","외교·통상","대외경제협력 지원","경제협력기반구축","3027000","3027000"
"2016","기획재정부","대외경제협력기금",,"통일·외교","외교·통상","대외경제협력 지원","국제개발금융기구앞차관","11000000","11000000"
"2016","기획재정부","대외경제협력기금",,"통일·외교","외교·통상","대외경제협력 지원","대개도국차관","879652000","879652000"
"2016","기획재정부","대외경제협력기금",,"통일·외교","외교·통상","대외경제협력 지원","민간협력차관","3000000","3000000"
"2016","기획재정부","대외경제협력기금",,"통일·외교","외교·통상","대외경제협력 지원","차관사업진행컨설팅","7700000","7700000"
"2016","기획재정부","복권기금",,"농림수산","임업·산촌","복권기금운영(산림환경법정지원)","산림환경기능증진자금지원","34694000","34694000"
"2016","기획재정부","복권기금",,"사회복지","보훈","복권기금운영(보훈복지법정지원)","한국보훈복지의료공단지원","39806000","39806000"
"2016","기획재정부","복권기금",,"사회복지","사회복지일반","복권기금운영(사회복지법정지원)","사회복지공동모금회지원","25120000","25120000"
"2016","기획재정부","복권기금",,"사회복지","취약계층지원","복권기금운영(취약계층지원)","서민금융 활성화 지원","175000000","175000000"
"2016","기획재정부","복권기금",,"사회복지","취약계층지원","복권기금운영(취약계층지원)","소외청소년 자립지원","0","1200000"
"2016","기획재정부","복권기금",,"사회복지","취약계층지원","복권기금운영(취약계층지원)","아동복지시설 기능보강","7630000","7630000"
"2016","기획재정부","복권기금",,"사회복지","취약계층지원","복권기금운영(취약계층지원)","아동복지시설 아동치료, 재활지원 시범사업","750000","750000"
"2016","기획재정부","복권기금",,"사회복지","취약계층지원","복권기금운영(취약계층지원)","요보호아동 그룹홈 운영 지원","13714000","13714000"
"2016","기획재정부","복권기금",,"사회복지","취약계층지원","복권기금운영(취약계층지원)","입양아동 가족지원","21028000","21028000"
"2016","기획재정부","복권기금",,"사회복지","취약계층지원","복권기금운영(취약계층지원)","중증질환 의료비 지원","27500000","27500000"
"2016","기획재정부","복권기금",,"일반·지방행정","재정·금융","기금간거래(전출금)","공공자금관리기금 전출","517000000","517000000"
"2016","기획재정부","복권기금",,"일반·지방행정","재정·금융","기금간거래(전출금)","과학기술진흥기금전출","67058000","67058000"
"2016","기획재정부","복권기금",,"일반·지방행정","재정·금융","기금간거래(전출금)","국민체육진흥기금전출","53383000","53383000"
"2016","기획재정부","복권기금",,"일반·지방행정","재정·금융","기금간거래(전출금)","근로복지진흥기금전출","34007000","34007000"
"2016","기획재정부","복권기금",,"일반·지방행정","재정·금융","기금간거래(전출금)","문화예술진흥기금전출","37199000","37199000"
"2016","기획재정부","복권기금",,"일반·지방행정","재정·금융","기금간거래(전출금)","문화재보호기금 전출","68202000","68202000"
"2016","기획재정부","복권기금",,"일반·지방행정","재정·금융","기금간거래(전출금)","보훈기금전출","11328000","11228000"
"2016","기획재정부","복권기금",,"일반·지방행정","재정·금융","기금간거래(전출금)","양성평등기금전출","182880000","183366000"
"2016","기획재정부","복권기금",,"일반·지방행정","재정·금융","기금간거래(전출금)","주택도시기금전출","567170000","567170000"
"2016","기획재정부","복권기금",,"일반·지방행정","재정·금융","기금간거래(전출금)","중소기업창업및진흥기금전출","38965000","38965000"
"2016","기획재정부","복권기금",,"일반·지방행정","재정·금융","기금간거래(전출금)","청소년육성기금전출","84187000","85477000"
"2016","기획재정부","복권기금",,"일반·지방행정","재정·금융","기금운영비","기금운영비(복권기금)","815000","815000"
"2016","기획재정부","복권기금",,"일반·지방행정","재정·금융","복권기금운영(일반)","복권판매사업","2222654000","2222654000"
"2016","기획재정부","복권기금",,"일반·지방행정","재정·금융","복권기금운영(일반)","사행산업 중독예방 부담금","5923000","5923000"
"2016","기획재정부","복권기금",,"일반·지방행정","재정·금융","복권기금운영(일반)","소송지급 준비금","1000","1000"
"2016","기획재정부","복권기금",,"일반·지방행정","재정·금융","여유자금운용","여유자금운영(복권기금)","251335000","244435000"
"2016","기획재정부","복권기금",,"일반·지방행정","재정·금융","차입금원금상환","연금복권당첨금지급분 교부(복권기금)","13320000","13320000"
"2016","기획재정부","복권기금",,"일반·지방행정","지방행정·재정지원","복권기금운영(지자체법정지원)","제주도개발사업특별회계지원","86501000","86501000"
"2016","기획재정부","복권기금",,"일반·지방행정","지방행정·재정지원","복권기금운영(지자체법정지원)","지방자치단체지원","88997000","88997000"
"2016","기획재정부","산업기반신용보증기금",,"교통및물류","물류등기타","기금운영비","기금운영비(산업기반신용보증기금)","9469000","9469000"
"2016","기획재정부","산업기반신용보증기금",,"교통및물류","물류등기타","사회기반시설 민자사업 지원","사회기반시설보증대위변제","20113000","20113000"
"2016","기획재정부","산업기반신용보증기금",,"교통및물류","물류등기타","여유자금운용","여유자금운영(산업기반신용보증기금)","323438000","323438000"
"2016","기획재정부","외국환평형기금",,"일반·지방행정","재정·금융","국제금융","차입금이자상환","1644365000","1644365000"
"2016","기획재정부","외국환평형기금",,"일반·지방행정","재정·금융","기금간거래(예수원금상환)","공공자금관리기금예수원금상환(외국환평형기금)","36600000000","36600000000"
"2016","기획재정부","외국환평형기금",,"일반·지방행정","재정·금융","기금간거래(예수이자상환)","공공자금관리기금예수이자상환(외국환평형기금)","7623097000","7308662000"
"2016","기획재정부","외국환평형기금",,"일반·지방행정","재정·금융","기금운영비","기금운영비(외평기금)","672000","672000"
"2016","기획재정부","외국환평형기금",,"일반·지방행정","재정·금융","여유자금운용","여유자금운영(외국환평형기금)","59585503000","59899938000"
"2016","기획재정부","외국환평형기금",,"일반·지방행정","재정·금융","차입금원금상환","국공채원금상환(외국환평형기금)","570000000","570000000"
"2016","기획재정부","일반회계",,"교통및물류","물류등기타","사회기반시설 민자사업 지원","산업기반신용보증기금 출연","18000000","18000000"
"2016","기획재정부","일반회계",,"국토및지역개발","지역및도시","회계간거래(전출금)","회계간거래(지역발전특별회계)","2761438000","2841803000"
"2016","기획재정부","일반회계",,"예비비","예비비","예비비","예비비","3300000000","3150000000"
"2016","기획재정부","일반회계",,"일반·지방행정","재정·금융","경제정책","경제혁신 3개년계획 점검 및 관리","387000","387000"
"2016","기획재정부","일반회계",,"일반·지방행정","재정·금융","경제정책","국가경쟁력 강화 지원","150000","150000"
"2016","기획재정부","일반회계",,"일반·지방행정","재정·금융","경제정책","소비자물가관리","1103000","1003000"
"2016","기획재정부","일반회계",,"일반·지방행정","재정·금융","경제정책","중장기 경제전략 기획사업","945000","945000"
"2016","기획재정부","일반회계",,"일반·지방행정","재정·금융","경제협력","경제발전경험공유사업","23540000","22540000"
"2016","기획재정부","일반회계",,"일반·지방행정","재정·금융","경제협력","경제협력강화지원","2646000","2646000"
"2016","기획재정부","일반회계",,"일반·지방행정","재정·금융","경제협력","지식협력단지 조성","13440000","13440000"
"2016","기획재정부","일반회계",,"일반·지방행정","재정·금융","경제협력","지식협력단지운영","17908000","15408000"
"2016","기획재정부","일반회계",,"일반·지방행정","재정·금융","공공정책","공공기관 평가 및 관리","5034000","5034000"
"2016","기획재정부","일반회계",,"일반·지방행정","재정·금융","국고관리","국고업무관리지원","753000","753000"
"2016","기획재정부","일반회계",,"일반·지방행정","재정·금융","국고관리","국유재산관리","1145000","1145000"
"2016","기획재정부","일반회계",,"일반·지방행정","재정·금융","국고관리","일시차입금이자상환","54000000","54000000"
"2016","기획재정부","일반회계",,"일반·지방행정","재정·금융","국제금융","국제금융강화지원","5749000","5749000"
"2016","기획재정부","일반회계",,"일반·지방행정","재정·금융","국제금융","국제금융기구 출연","103662000","103662000"
"2016","기획재정부","일반회계",,"일반·지방행정","재정·금융","국제금융","국제금융센터보조","2000000","2000000"
"2016","기획재정부","일반회계",,"일반·지방행정","재정·금융","국제금융","녹색기후기금 협력지원","13323000","13323000"
"2016","기획재정부","일반회계",,"일반·지방행정","재정·금융","기획재정 행정지원","기획재정 정책지원","7673000","8673000"
"2016","기획재정부","일반회계",,"일반·지방행정","재정·금융","기획재정 행정지원","기획재정 행정효율성 증진 및 능력개발","720000","720000"
"2016","기획재정부","일반회계",,"일반·지방행정","재정·금융","기획재정 행정지원","기획재정정보화","4944000","4944000"
"2016","기획재정부","일반회계",,"일반·지방행정","재정·금융","기획재정 행정지원","기획재정해외네트워크구축","1062000","1062000"
"2016","기획재정부","일반회계",,"일반·지방행정","재정·금융","기획재정 행정지원","본부 기본경비","19869000","20613000"
"2016","기획재정부","일반회계",,"일반·지방행정","재정·금융","기획재정 행정지원","본부 인건비","79188211","79188211"
"2016","기획재정부","일반회계",,"일반·지방행정","재정·금융","자문회의 지원","국민경제자문회의 지원단 운영","2059000","2059000"
"2016","기획재정부","일반회계",,"일반·지방행정","재정·금융","재정관리","국가회계운영","1792000","1792000"
"2016","기획재정부","일반회계",,"일반·지방행정","재정·금융","재정관리","국제기구 공동연구 자문","195000","195000"
"2016","기획재정부","일반회계",,"일반·지방행정","재정·금융","재정관리","재정사업 타당성조사","10262000","10262000"
"2016","기획재정부","일반회계",,"일반·지방행정","재정·금융","재정관리","재정사업평가","2840000","2840000"
"2016","기획재정부","일반회계",,"일반·지방행정","재정·금융","재정관리","재정집행관리","283000","283000"
"2016","기획재정부","일반회계",,"일반·지방행정","재정·금융","재정기획","국가재정운용계획수립","921000","921000"
"2016","기획재정부","일반회계",,"일반·지방행정","재정·금융","재정기획","디지털예산회계시스템 운영","36892000","37318000"
"2016","기획재정부","일반회계",,"일반·지방행정","재정·금융","재정기획","중장기 재정 전략 수립","3018000","3018000"
"2016","기획재정부","일반회계",,"일반·지방행정","재정·금융","재정운용","국고보조금 관리 및 제도개선","123000","123000"
"2016","기획재정부","일반회계",,"일반·지방행정","재정·금융","재정운용","국제 재정협력 강화","536000","536000"
"2016","기획재정부","일반회계",,"일반·지방행정","재정·금융","재정운용","연구개발예산편성지원","450000","450000"
"2016","기획재정부","일반회계",,"일반·지방행정","재정·금융","재정운용","재정운용 협력기반 구축·운영","3254000","3254000"
"2016","기획재정부","일반회계",,"일반·지방행정","재정·금융","정부위원회","청년위원회 운영","4600000","4600000"
"2016","기획재정부","일반회계",,"일반·지방행정","재정·금융","정책조정","경제정책조정지원","4559000","4537000"
"2016","기획재정부","일반회계",,"일반·지방행정","재정·금융","조세정책","조세정책지원","5502000","5502000"
"2016","기획재정부","일반회계",,"일반·지방행정","재정·금융","회계기금간거래(예수이자상환)","회계기금간예수이자상환(일반회계)","13604482000","12942479000"
"2016","기획재정부","일반회계",,"일반·지방행정","재정·금융","회계기금간거래(전출금)","회계기금간전출(일반회계)","2139043000","2139043000"
"2016","농림축산식품부","농산물가격안정기금",,"농림수산","농업·농촌","농림축산식품행정지원","기금운영비(농안기금)","48218000","48218000"
"2016","농림축산식품부","농산물가격안정기금",,"농림수산","농업·농촌","농산물가격안정 및 유통효율화","농산물가격안정 및 수급조절","669147000","669147000"
"2016","농림축산식품부","농산물가격안정기금",,"농림수산","농업·농촌","농산물가격안정 및 유통효율화","농산물유통개선(농안기금)","57485000","60485000"
"2016","농림축산식품부","농산물가격안정기금",,"농림수산","농업·농촌","농산물가격안정 및 유통효율화","산지유통활성화(농안,융자)","648000000","532800000"
"2016","농림축산식품부","농산물가격안정기금",,"농림수산","농업·농촌","농산물가격안정 및 유통효율화","소비지유통활성화","216657000","216657000"
"2016","농림축산식품부","농산물가격안정기금",,"농림수산","농업·농촌","여유자금운용","여유자금운용(농안기금)","428291000","564831000"
"2016","농림축산식품부","농산물가격안정기금",,"농림수산","농업·농촌","종자관리","종자수급조절","67754000","67754000"
"2016","농림축산식품부","농산물가격안정기금",,"농림수산","농업·농촌","친환경농업육성","친환경농산물유통활성화","41440000","41440000"
"2016","농림축산식품부","농산물가격안정기금",,"농림수산","식품업","식품산업육성","농산물수출촉진","640301000","536801000"
"2016","농림축산식품부","농산물가격안정기금",,"농림수산","식품업","식품산업육성","식품산업육성(농안)","151820000","148420000"
"2016","농림축산식품부","농어업재해재보험기금",,"농림수산","농업·농촌","농가경영안정","농어업재해보험재보험금","23000000","23000000"
"2016","농림축산식품부","농어업재해재보험기금",,"농림수산","농업·농촌","농림축산식품행정지원","기금운영비(재해재보험기금)","662000","662000"
"2016","농림축산식품부","농어업재해재보험기금",,"농림수산","농업·농촌","여유자금운용","여유자금운용(농어업재해재보험기금)","188894000","188894000"
"2016","농림축산식품부","농어촌구조개선특별회계","구조개선사업계정","농림수산","농업·농촌","경쟁력제고","경쟁력제고(농특)","69404000","69604000"
"2016","농림축산식품부","농어촌구조개선특별회계","구조개선사업계정","농림수산","농업·농촌","농가경영안정","농업기계장비","26400000","26400000"
"2016","농림축산식품부","농어촌구조개선특별회계","구조개선사업계정","농림수산","농업·농촌","농가경영안정","농업재해보험","286885000","286885000"
"2016","농림축산식품부","농어촌구조개선특별회계","구조개선사업계정","농림수산","농업·농촌","농가경영안정","농협사업구조개편","170770000","169520000"
"2016","농림축산식품부","농어촌구조개선특별회계","구조개선사업계정","농림수산","농업·농촌","농가경영안정","이차보전","279621000","217976000"
"2016","농림축산식품부","농어촌구조개선특별회계","구조개선사업계정","농림수산","농업·농촌","농가경영안정","재해대책","108500000","108500000"
"2016","농림축산식품부","농어촌구조개선특별회계","구조개선사업계정","농림수산","농업·농촌","농가경영안정","정책자금관리","2609000","2609000"
"2016","농림축산식품부","농어촌구조개선특별회계","구조개선사업계정","농림수산","농업·농촌","농림축산검역검사","가축검역(농특)","15357000","15357000"
"2016","농림축산식품부","농어촌구조개선특별회계","구조개선사업계정","농림수산","농업·농촌","농림축산식품행정지원","농림행정정보화(정보화)","8065000","8065000"
"2016","농림축산식품부","농어촌구조개선특별회계","구조개선사업계정","농림수산","농업·농촌","농림축산식품행정지원","농업농촌알리기","5506000","6506000"
