"회계연도","소관명","회계명","계정명","수입관명","수입항명","세입예산액/당초수입계획액(원)","세입예산액/수정수입계획액(원)","이체등증감액(원)","세입예산현액/수입계획현액(원)","징수결정액(원)","수납액(원)","수납순액(원)","불납결손액(원)","미수납액(원)"
"2016","국방부","국방·군사시설이전특별회계",,"경상이전수입","변상금및위약금","0","0","0","0","32754200","32754200","32754200","0","0"
"2016","국방부","국방·군사시설이전특별회계",,"경상이전수입","기타경상이전수입","506000000","506000000","0","506000000","2392057710","892728970","892728970","0","1499328740"
"2016","국방부","국방·군사시설이전특별회계",,"관유물매각대","고정자산매각대","0","0","0","0","611387500","611387500","611387500","0","0"
"2016","국방부","국방·군사시설이전특별회계",,"관유물매각대","토지및무형자산매각대","315543000000","315543000000","0","315543000000","200367845620","187118622970","187118622970","0","13249222650"
"2016","국방부","국방·군사시설이전특별회계",,"전년도이월금","전년도이월금","5800000000","5800000000","0","5800000000","79212087910","79212087910","79212087910","0","0"
"2016","국방부","국방·군사시설이전특별회계",,"정부내부수입및기타","예탁이자수입","5233000000","5233000000","0","5233000000","410239720","410239720","410239720","0","0"
"2016","국방부","혁신도시건설특별회계",,"경상이전수입","기타경상이전수입","0","0","0","0","83780","83780","83780","0","0"
"2016","국방부","혁신도시건설특별회계",,"관유물매각대","토지및무형자산매각대","0","0","0","0","101127447470","101127447470","101127447470","0","0"
"2016","국방부","군인복지기금","복지계정","재산수입","관유물대여료","18184000000","18184000000","0","18184000000","21216011570","17256226010","17256226010","16909810","3942875750"
"2016","국방부","군인복지기금","복지계정","재산수입","기타이자수입및재산수입","7326000000","7326000000","0","7326000000","9774448850","9773597600","9773597600","0","851250"
"2016","국방부","군인복지기금","복지계정","경상이전수입","변상금및위약금","298000000","298000000","0","298000000","1934246000","339238660","339238660","0","1595007340"
"2016","국방부","군인복지기금","복지계정","경상이전수입","가산금","0","0","0","0","1199098600","123500","123500","12970870","1186004230"
"2016","국방부","군인복지기금","복지계정","경상이전수입","기타경상이전수입","1370000000","1370000000","0","1370000000","1706150200","599293270","599293270","0","1106856930"
"2016","국방부","군인복지기금","복지계정","재화및용역판매수입","입장료수입","105250000000","105250000000","0","105250000000","83476854480","83388365480","83388365480","0","88489000"
"2016","국방부","군인복지기금","복지계정","재화및용역판매수입","잡수입","276453000000","276453000000","0","276453000000","251721168790","249933203830","249933203830","0","1787964960"
"2016","국방부","군인복지기금","복지계정","차입금및여유자금회수","정부예금회수","209808000000","209808000000","0","209808000000","159884908820","159860322580","159860322580","0","24586240"
"2016","국방부","군인복지기금","복지계정","정부내부수입및기타","전입금","525000000","525000000","0","525000000","525000000","525000000","525000000","0","0"
"2016","국방부","군인복지기금","학자금대부계정","재산수입","기타이자수입및재산수입","1439000000","1439000000","0","1439000000","1360762480","1360762480","1360762480","0","0"
"2016","국방부","군인복지기금","학자금대부계정","경상이전수입","기타경상이전수입","0","0","0","0","16680","16680","16680","0","0"
"2016","국방부","군인복지기금","학자금대부계정","융자및전대차관원금회수","융자원금회수","58683000000","58683000000","0","58683000000","55246017020","55241237020","55241237020","0","4780000"
"2016","국방부","군인복지기금","학자금대부계정","차입금및여유자금회수","정부예금회수","41710000000","41710000000","0","41710000000","27000000000","27000000000","27000000000","0","0"
"2016","국방부","군인복지기금","전세대부계정","재산수입","관유물대여료","0","0","0","0","5267900","5267900","5267900","0","0"
"2016","국방부","군인복지기금","전세대부계정","재산수입","기타이자수입및재산수입","457000000","457000000","0","457000000","86315210","85304950","85304950","0","1010260"
"2016","국방부","군인복지기금","전세대부계정","경상이전수입","변상금및위약금","0","0","0","0","146700","146700","146700","0","0"
"2016","국방부","군인복지기금","전세대부계정","경상이전수입","기타경상이전수입","3179000000","3179000000","0","3179000000","1161522450","994136450","994136450","0","167386000"
"2016","국방부","군인복지기금","전세대부계정","재화및용역판매수입","잡수입","0","0","0","0","65000000","65000000","65000000","0","0"
"2016","국방부","군인복지기금","전세대부계정","융자및전대차관원금회수","융자원금회수","108942000000","108942000000","0","108942000000","100643622380","97682457470","97682457470","0","2961164910"
"2016","국방부","군인복지기금","전세대부계정","차입금및여유자금회수","정부예금회수","15347000000","15347000000","0","15347000000","225484801490","225484801490","225484801490","0","0"
"2016","국방부","군인복지기금","전세대부계정","정부내부수입및기타","예수금","310000000000","310000000000","0","310000000000","343212901330","340558450130","340558450130","0","2654451200"
"2016","국방부","군인연금기금",,"재산수입","관유물대여료","3377000000","3377000000","0","3377000000","3268427420","3268427420","3268427420","0","0"
"2016","국방부","군인연금기금",,"재산수입","기타이자수입및재산수입","10594000000","10594000000","0","10594000000","14654474780","14654474780","14654474780","0","0"
"2016","국방부","군인연금기금",,"경상이전수입","연금수입","567313000000","567313000000","0","567313000000","551109863150","551087106930","551087106930","0","22756220"
"2016","국방부","군인연금기금",,"경상이전수입","기타경상이전수입","6088000000","6088000000","0","6088000000","12178737570","7580463590","7580463590","0","4598273980"
"2016","국방부","군인연금기금",,"차입금및여유자금회수","정부예금회수","100000000000","100000000000","0","100000000000","2642437636440","2642437636440","54072276430","0","0"
"2016","국방부","군인연금기금",,"정부내부수입및기타","전입금","2399310000000","2399310000000","0","2399310000000","2399310000000","2399310000000","2399310000000","0","0"
"2016","행정자치부","일반회계",,"재산수입","관유물대여료","2543000000","2543000000","0","2543000000","2591443550","2335948490","2335948490","0","255495060"
"2016","행정자치부","일반회계",,"재산수입","기타이자수입및재산수입","1342000000","1342000000","0","1342000000","1862507630","1850940020","1850940020","0","11567610"
"2016","행정자치부","일반회계",,"경상이전수입","벌금,몰수금및과태료","269000000","269000000","0","269000000","851432270","513000000","513000000","0","338432270"
"2016","행정자치부","일반회계",,"경상이전수입","변상금및위약금","436000000","436000000","0","436000000","1461897780","1455196920","1455196920","0","6700860"
"2016","행정자치부","일반회계",,"경상이전수입","가산금","0","0","0","0","8134140","2779400","2779400","0","5354740"
"2016","행정자치부","일반회계",,"경상이전수입","기타경상이전수입","28378000000","28378000000","0","28378000000","29112596880","28532725050","28532725050","0","579871830"
"2016","행정자치부","일반회계",,"재화및용역판매수입","면허료및수수료","108000000","108000000","0","108000000","46656280","46656280","46656280","0","0"
"2016","행정자치부","일반회계",,"재화및용역판매수입","잡수입","2457000000","2457000000","0","2457000000","2192940460","1775231570","1775231570","0","417708890"
"2016","행정자치부","일반회계",,"수입대체경비수입","잡수입","5319000000","5319000000","0","5319000000","7632175760","7632175760","7632175760","0","0"
"2016","행정자치부","일반회계",,"관유물매각대","고정자산매각대","0","0","0","0","1000000","1000000","1000000","0","0"
"2016","행정자치부","혁신도시건설특별회계",,"관유물매각대","고정자산매각대","1738000000","1738000000","0","1738000000","0","0","0","0","0"
"2016","행정자치부","혁신도시건설특별회계",,"관유물매각대","토지및무형자산매각대","2820000000","2820000000","0","2820000000","0","0","0","0","0"
"2016","행정자치부","지역발전특별회계","경제발전계정","재산수입","기타이자수입및재산수입","0","0","0","0","57132500","57117050","57117050","0","15450"
"2016","행정자치부","지역발전특별회계","경제발전계정","경상이전수입","기타경상이전수입","0","0","0","0","1312167120","890830110","890830110","0","421337010"
"2016","문화체육관광부","일반회계",,"재산수입","관유물대여료","3853000000","3853000000","0","3853000000","3653973750","3472566590","3472566590","0","181407160"
"2016","문화체육관광부","일반회계",,"재산수입","기타이자수입및재산수입","2964000000","2964000000","0","2964000000","1845052090","1392360370","1392360370","0","452691720"
"2016","문화체육관광부","일반회계",,"경상이전수입","벌금,몰수금및과태료","292000000","292000000","0","292000000","1765316730","5000000","5000000","183616730","1576700000"
"2016","문화체육관광부","일반회계",,"경상이전수입","변상금및위약금","0","0","0","0","180438280","151726190","151726190","0","28712090"
"2016","문화체육관광부","일반회계",,"경상이전수입","가산금","0","0","0","0","708654280","5955430","5955430","0","702698850"
"2016","문화체육관광부","일반회계",,"경상이전수입","기타경상이전수입","25297000000","25297000000","0","25297000000","43935661120","33742355240","33742355240","0","10193305880"
"2016","문화체육관광부","일반회계",,"재화및용역판매수입","입장료수입","1219000000","1219000000","0","1219000000","2594097600","2594097600","2594097600","0","0"
"2016","문화체육관광부","일반회계",,"재화및용역판매수입","면허료및수수료","71000000","71000000","0","71000000","614672020","614672020","614672020","0","0"
"2016","문화체육관광부","일반회계",,"재화및용역판매수입","잡수입","6724000000","6724000000","0","6724000000","6022043970","5930330140","5930330140","0","91713830"
"2016","문화체육관광부","일반회계",,"수입대체경비수입","관유물대여료","898000000","898000000","0","898000000","791873410","791873410","791873410","0","0"
"2016","문화체육관광부","일반회계",,"수입대체경비수입","입장료수입","1340000000","1340000000","0","1340000000","1408481230","1408481230","1408481230","0","0"
"2016","문화체육관광부","일반회계",,"수입대체경비수입","잡수입","622000000","622000000","0","622000000","640601190","626225120","626225120","0","14376070"
"2016","문화체육관광부","일반회계",,"관유물매각대","토지및무형자산매각대","0","0","0","0","1156302670","1156302670","1156302670","0","0"
"2016","문화체육관광부","일반회계",,"관유물매각대","재고자산매각대및유동자산","0","0","0","0","55000","55000","55000","0","0"
"2016","문화체육관광부","아시아문화중심도시조성특별회계",,"재산수입","관유물대여료","0","0","0","0","156024930","156024930","156024930","0","0"
"2016","문화체육관광부","아시아문화중심도시조성특별회계",,"재산수입","기타이자수입및재산수입","150000000","150000000","0","150000000","55549450","55549450","55549450","0","0"
"2016","문화체육관광부","아시아문화중심도시조성특별회계",,"경상이전수입","변상금및위약금","0","0","0","0","110549900","110549900","110549900","0","0"
"2016","문화체육관광부","아시아문화중심도시조성특별회계",,"경상이전수입","가산금","0","0","0","0","132000","132000","132000","0","0"
"2016","문화체육관광부","아시아문화중심도시조성특별회계",,"경상이전수입","기타경상이전수입","490000000","490000000","0","490000000","2341580650","2240716130","2240716130","0","100864520"
"2016","문화체육관광부","아시아문화중심도시조성특별회계",,"재화및용역판매수입","입장료수입","0","0","0","0","1684270","1684270","1684270","0","0"
"2016","문화체육관광부","아시아문화중심도시조성특별회계",,"재화및용역판매수입","잡수입","0","0","0","0","134833590","134833590","134833590","0","0"
"2016","문화체육관광부","아시아문화중심도시조성특별회계",,"전년도이월금","전년도이월금","4327828000","4327828000","0","4327828000","12011501800","12011501800","12011501800","0","0"
"2016","문화체육관광부","아시아문화중심도시조성특별회계",,"정부내부수입및기타","전입금","73986000000","73986000000","0","73986000000","73986000000","73986000000","73986000000","0","0"
"2016","문화체육관광부","지역발전특별회계","생활기반계정","재산수입","기타이자수입및재산수입","0","0","0","0","423573370","359922380","359922380","0","63650990"
"2016","문화체육관광부","지역발전특별회계","생활기반계정","경상이전수입","기타경상이전수입","4136000000","4136000000","0","4136000000","22077524800","16373675790","16373675790","0","5703849010"
"2016","문화체육관광부","지역발전특별회계","경제발전계정","재산수입","기타이자수입및재산수입","0","0","0","0","83299160","70653960","70653960","0","12645200"
"2016","문화체육관광부","지역발전특별회계","경제발전계정","경상이전수입","기타경상이전수입","6300000000","6300000000","0","6300000000","9492199040","8950809570","8950809570","0","541389470"
"2016","문화체육관광부","지역발전특별회계","제주특별자치도계정","재산수입","기타이자수입및재산수입","0","0","0","0","4240","4240","4240","0","0"
"2016","문화체육관광부","지역발전특별회계","제주특별자치도계정","경상이전수입","기타경상이전수입","0","0","0","0","2046510","2046510","2046510","0","0"
"2016","문화체육관광부","관광진흥개발기금",,"재산수입","기타이자수입및재산수입","30223000000","30223000000","0","30223000000","10168344630","10060271270","10060271270","0","108073360"
"2016","문화체육관광부","관광진흥개발기금",,"경상이전수입","기타경상이전수입","569835000000","569835000000","0","569835000000","587035749970","565330885330","565330885330","0","21704864640"
"2016","문화체육관광부","관광진흥개발기금",,"융자및전대차관원금회수","융자원금회수","314893000000","314893000000","0","314893000000","228422990000","228422990000","228422990000","0","0"
"2016","문화체육관광부","관광진흥개발기금",,"차입금및여유자금회수","정부예금회수","142100000000","142100000000","0","142100000000","1396683060020","1396683060020","348852438110","0","0"
"2016","문화체육관광부","관광진흥개발기금",,"정부내부수입및기타","예수금","220000000000","353260000000","0","353260000000","353260000000","353260000000","353260000000","0","0"
"2016","문화체육관광부","국민체육진흥기금",,"재산수입","기타이자수입및재산수입","10767000000","10767000000","0","10767000000","16078218435","16078218435","16078218435","0","0"
"2016","문화체육관광부","국민체육진흥기금",,"경상이전수입","기타경상이전수입","53767000000","53767000000","0","53767000000","73463932300","70421052759","70421052759","0","3042879541"
"2016","문화체육관광부","국민체육진흥기금",,"재화및용역판매수입","잡수입","1120610000000","1120610000000","0","1120610000000","1175228532772","1175188671877","1175188671877","0","39860895"
"2016","문화체육관광부","국민체육진흥기금",,"융자및전대차관원금회수","융자원금회수","12211000000","12211000000","0","12211000000","6212871000","6212871000","6212871000","0","0"
"2016","문화체육관광부","국민체육진흥기금",,"차입금및여유자금회수","정부예금회수","395900000000","395900000000","0","395900000000","335000000000","335000000000","335000000000","0","0"
"2016","문화체육관광부","국민체육진흥기금",,"정부내부수입및기타","전입금","53383000000","53383000000","0","53383000000","53383000000","53383000000","53383000000","0","0"
"2016","문화체육관광부","국민체육진흥기금",,"정부내부수입및기타","예탁이자수입","4253000000","4253000000","0","4253000000","3049226010","3049226010","3049226010","0","0"
"2016","문화체육관광부","문화예술진흥기금",,"재산수입","관유물대여료","215000000","215000000","0","215000000","54810804","54810804","54810804","0","0"
"2016","문화체육관광부","문화예술진흥기금",,"재산수입","기타이자수입및재산수입","7900000000","7900000000","0","7900000000","2695623919","2695623919","2695623919","0","0"
"2016","문화체육관광부","문화예술진흥기금",,"경상이전수입","기타경상이전수입","26645000000","26645000000","0","26645000000","34100828511","34100828511","34100828511","0","0"
"2016","문화체육관광부","문화예술진흥기금",,"재화및용역판매수입","입장료수입","6109000000","6109000000","0","6109000000","5212427049","5212427049","5212427049","0","0"
"2016","문화체육관광부","문화예술진흥기금",,"재화및용역판매수입","잡수입","48000000","48000000","0","48000000","635964195","635964195","635964195","0","0"
"2016","문화체육관광부","문화예술진흥기금",,"수입대체경비수입","잡수입","12620000000","12620000000","0","12620000000","20654604164","20654604164","20654604164","0","0"
"2016","문화체육관광부","문화예술진흥기금",,"관유물매각대","토지및무형자산매각대","186200000000","186200000000","0","186200000000","14791218050","14791218050","14791218050","0","0"
"2016","문화체육관광부","문화예술진흥기금",,"차입금및여유자금회수","정부예금회수","20000000000","20000000000","0","20000000000","175512380714","175512380714","175512380714","0","0"
"2016","문화체육관광부","문화예술진흥기금",,"정부내부수입및기타","전입금","137199000000","137199000000","0","137199000000","137199000000","137199000000","137199000000","0","0"
"2016","문화체육관광부","언론진흥기금",,"재산수입","기타이자수입및재산수입","2300000000","2300000000","0","2300000000","338381040","338381040","338381040","0","0"
"2016","문화체육관광부","언론진흥기금",,"경상이전수입","기타경상이전수입","10000000000","10000000000","0","10000000000","10390292270","10350570070","10350570070","0","39722200"
"2016","문화체육관광부","언론진흥기금",,"융자및전대차관원금회수","융자원금회수","3600000000","3600000000","0","3600000000","2207080000","2207080000","2207080000","0","0"
"2016","문화체육관광부","언론진흥기금",,"차입금및여유자금회수","정부예금회수","17596000000","17596000000","0","17596000000","58399416730","58399416730","14471850730","0","0"
"2016","문화체육관광부","언론진흥기금",,"정부내부수입및기타","전입금","5000000000","5000000000","0","5000000000","5000000000","5000000000","5000000000","0","0"
"2016","문화체육관광부","영화발전기금",,"재산수입","정부출자수입","14720000000","14720000000","0","14720000000","4889630115","4889566215","4889566215","0","63900"
"2016","문화체육관광부","영화발전기금",,"재산수입","기타이자수입및재산수입","7764000000","7764000000","0","7764000000","9213856640","9213856640","9213856640","0","0"
"2016","문화체육관광부","영화발전기금",,"경상이전수입","가산금","15000000","15000000","0","15000000","0","0","0","0","0"
"2016","문화체육관광부","영화발전기금",,"경상이전수입","기타경상이전수입","48280000000","48280000000","0","48280000000","54732680185","49904757641","49904757641","0","4827922544"
"2016","문화체육관광부","영화발전기금",,"재화및용역판매수입","잡수입","1705000000","1705000000","0","1705000000","2725207693","2686377864","2686377864","0","38829829"
"2016","문화체육관광부","영화발전기금",,"관유물매각대","고정자산매각대","18891000000","18891000000","0","18891000000","4348079832","4348079832","4348079832","0","0"
"2016","문화체육관광부","영화발전기금",,"관유물매각대","토지및무형자산매각대","29718000000","29718000000","0","29718000000","6651920168","6651920168","6651920168","0","0"
"2016","문화체육관광부","영화발전기금",,"차입금및여유자금회수","정부예금회수","252338000000","252338000000","0","252338000000","213450961622","213450961622","213450961622","0","0"
"2016","문화체육관광부","영화발전기금",,"정부내부수입및기타","예탁이자수입","1576000000","1576000000","0","1576000000","1598825705","1256257490","1256257490","0","342568215"
"2016","문화체육관광부","지역신문발전기금",,"재산수입","기타이자수입및재산수입","113000000","113000000","0","113000000","70485850","70485850","70485850","0","0"
"2016","문화체육관광부","지역신문발전기금",,"경상이전수입","기타경상이전수입","0","0","0","0","313655600","313655600","313655600","0","0"
"2016","문화체육관광부","지역신문발전기금",,"융자및전대차관원금회수","융자원금회수","363000000","363000000","0","363000000","25000000","25000000","25000000","0","0"
"2016","문화체육관광부","지역신문발전기금",,"차입금및여유자금회수","정부예금회수","2648000000","2648000000","0","2648000000","28129648730","28129648730","3507720930","0","0"
"2016","문화체육관광부","지역신문발전기금",,"정부내부수입및기타","전입금","7000000000","7000000000","0","7000000000","7000000000","7000000000","7000000000","0","0"
"2016","농림축산식품부","일반회계",,"재산수입","관유물대여료","614000000","614000000","0","614000000","728946670","248544280","248544280","425370","479977020"
"2016","농림축산식품부","일반회계",,"재산수입","기타이자수입및재산수입","268000000","268000000","0","268000000","17229410","14795350","14795350","0","2434060"
"2016","농림축산식품부","일반회계",,"경상이전수입","벌금,몰수금및과태료","1375000000","1375000000","0","1375000000","2269635610","1547836200","1547836200","350000","721449410"
"2016","농림축산식품부","일반회계",,"경상이전수입","변상금및위약금","878000000","878000000","0","878000000","209685150","104607330","104607330","0","105077820"
"2016","농림축산식품부","일반회계",,"경상이전수입","가산금","58000000","58000000","0","58000000","247147110","42965900","42965900","161060","204020150"
"2016","농림축산식품부","일반회계",,"경상이전수입","기타경상이전수입","5261000000","5261000000","0","5261000000","2734779090","1839335940","1839335940","0","895443150"
"2016","농림축산식품부","일반회계",,"재화및용역판매수입","면허료및수수료","2000000000","2000000000","0","2000000000","1111449230","1014017730","1014017730","0","97431500"
"2016","농림축산식품부","일반회계",,"재화및용역판매수입","입학금및수업료","27000000","27000000","0","27000000","65051070","65051070","65051070","0","0"
"2016","농림축산식품부","일반회계",,"재화및용역판매수입","실습수입","10000000","10000000","0","10000000","9734800","9734800","9734800","0","0"
"2016","농림축산식품부","일반회계",,"재화및용역판매수입","잡수입","135000000","135000000","0","135000000","25144980","24610980","24610980","0","534000"
"2016","농림축산식품부","일반회계",,"수입대체경비수입","잡수입","763000000","763000000","0","763000000","760007210","756593180","756593180","0","3414030"
"2016","농림축산식품부","일반회계",,"관유물매각대","고정자산매각대","59000000","59000000","0","59000000","25500","25500","25500","0","0"
"2016","농림축산식품부","일반회계",,"관유물매각대","토지및무형자산매각대","218000000","218000000","0","218000000","2846900","2846900","2846900","0","0"
"2016","농림축산식품부","일반회계",,"관유물매각대","재고자산매각대및유동자산","73000000","73000000","0","73000000","13232870","13232870","13232870","0","0"
"2016","농림축산식품부","농어촌구조개선특별회계","구조개선사업계정","재산수입","기타이자수입및재산수입","15870000000","15870000000","0","15870000000","4321199860","4311030620","4311030620","0","10169240"
"2016","농림축산식품부","농어촌구조개선특별회계","구조개선사업계정","경상이전수입","벌금,몰수금및과태료","0","0","0","0","980000","980000","980000","0","0"
"2016","농림축산식품부","농어촌구조개선특별회계","구조개선사업계정","경상이전수입","변상금및위약금","85000000","85000000","0","85000000","55465140","55465140","55465140","0","0"
"2016","농림축산식품부","농어촌구조개선특별회계","구조개선사업계정","경상이전수입","기타경상이전수입","54399000000","54399000000","0","54399000000","35067957660","33828455780","33828455780","0","1239501880"
"2016","농림축산식품부","농어촌구조개선특별회계","구조개선사업계정","재화및용역판매수입","면허료및수수료","1348000000","1348000000","0","1348000000","896125990","896125990","896125990","0","0"
"2016","농림축산식품부","농어촌구조개선특별회계","구조개선사업계정","재화및용역판매수입","잡수입","25000000","25000000","0","25000000","17757630","17757630","17757630","0","0"
"2016","농림축산식품부","농어촌구조개선특별회계","구조개선사업계정","관유물매각대","고정자산매각대","0","0","0","0","9598000","9598000","9598000","0","0"
"2016","농림축산식품부","농어촌구조개선특별회계","구조개선사업계정","관유물매각대","토지및무형자산매각대","0","0","0","0","392725000","392725000","392725000","0","0"
"2016","농림축산식품부","농어촌구조개선특별회계","구조개선사업계정","관유물매각대","재고자산매각대및유동자산","19000000","19000000","0","19000000","32745540","32745540","32745540","0","0"
"2016","농림축산식품부","농어촌구조개선특별회계","구조개선사업계정","융자및전대차관원금회수","융자원금회수","216727000000","216727000000","0","216727000000","160578591790","160578591790","160578591790","0","0"
"2016","농림축산식품부","농어촌구조개선특별회계","구조개선사업계정","전년도이월금","전년도이월금","28040000000","28040000000","0","28040000000","5348937440","5348937440","5348937440","0","0"
"2016","농림축산식품부","농어촌구조개선특별회계","구조개선사업계정","정부내부수입및기타","전입금","5536336000000","5536336000000","0","5536336000000","5308850000000","5308850000000","5308850000000","0","0"
"2016","농림축산식품부","농어촌구조개선특별회계","농어촌특별세사업계정","농어촌특별세","농어촌특별세","3620300000000","3620300000000","0","3620300000000","3636956144150","3636956144150","3636956144150","0","0"
"2016","농림축산식품부","농어촌구조개선특별회계","농어촌특별세사업계정","재산수입","기타이자수입및재산수입","8455000000","8455000000","0","8455000000","2773695210","2773695210","2773695210","0","0"
"2016","농림축산식품부","농어촌구조개선특별회계","농어촌특별세사업계정","경상이전수입","기타경상이전수입","344430000000","344430000000","0","344430000000","24746818820","22739782760","22739782760","0","2007036060"
"2016","농림축산식품부","농어촌구조개선특별회계","농어촌특별세사업계정","재화및용역판매수입","잡수입","1162000000","1162000000","0","1162000000","0","0","0","0","0"
"2016","농림축산식품부","농어촌구조개선특별회계","농어촌특별세사업계정","융자및전대차관원금회수","융자원금회수","6048000000","6048000000","0","6048000000","10218473210","10218473210","10218473210","0","0"
"2016","농림축산식품부","농어촌구조개선특별회계","농어촌특별세사업계정","전년도이월금","전년도이월금","144286000000","144286000000","0","144286000000","478402086860","478402086860","478402086860","0","0"
"2016","농림축산식품부","농어촌구조개선특별회계","농어촌특별세사업계정","정부내부수입및기타","전입금","300000000000","300000000000","0","300000000000","600000000000","600000000000","600000000000","0","0"
"2016","농림축산식품부","에너지및자원사업특별회계","투자계정","재산수입","기타이자수입및재산수입","0","0","0","0","19045760","19045760","19045760","0","0"
"2016","농림축산식품부","에너지및자원사업특별회계","투자계정","경상이전수입","기타경상이전수입","19866000000","19866000000","0","19866000000","11074242920","9483548890","9483548890","0","1590694030"
"2016","농림축산식품부","에너지및자원사업특별회계","융자계정","재산수입","기타이자수입및재산수입","596000000","596000000","0","596000000","145254220","145254220","145254220","0","0"
"2016","농림축산식품부","에너지및자원사업특별회계","융자계정","융자및전대차관원금회수","융자원금회수","25340000000","25340000000","0","25340000000","19123357660","19123357660","19123357660","0","0"
"2016","농림축산식품부","혁신도시건설특별회계",,"재산수입","관유물대여료","0","0","0","0","78169960","78169960","78169960","0","0"
"2016","농림축산식품부","혁신도시건설특별회계",,"재산수입","기타이자수입및재산수입","0","0","0","0","28940","28940","28940","0","0"
"2016","농림축산식품부","혁신도시건설특별회계",,"경상이전수입","기타경상이전수입","0","0","0","0","282970690","282970690","282970690","0","0"
"2016","농림축산식품부","혁신도시건설특별회계",,"관유물매각대","고정자산매각대","8485000000","8485000000","0","8485000000","8484954950","8484954950","8484954950","0","0"
"2016","농림축산식품부","혁신도시건설특별회계",,"관유물매각대","토지및무형자산매각대","615000000","615000000","0","615000000","615045050","615045050","615045050","0","0"
"2016","농림축산식품부","지역발전특별회계","생활기반계정","재산수입","기타이자수입및재산수입","120000000","120000000","0","120000000","220177550","220177550","220177550","0","0"
"2016","농림축산식품부","지역발전특별회계","생활기반계정","경상이전수입","기타경상이전수입","9202000000","9202000000","0","9202000000","18372886290","18014454920","18014454920","0","358431370"
"2016","농림축산식품부","지역발전특별회계","경제발전계정","재산수입","기타이자수입및재산수입","146000000","146000000","0","146000000","63897540","63897540","63897540","0","0"
"2016","농림축산식품부","지역발전특별회계","경제발전계정","경상이전수입","기타경상이전수입","9827000000","9827000000","0","9827000000","3538274620","3534361960","3534361960","0","3912660"
"2016","농림축산식품부","지역발전특별회계","제주특별자치도계정","경상이전수입","기타경상이전수입","500000000","500000000","0","500000000","0","0","0","0","0"
"2016","농림축산식품부","양곡관리특별회계","손익계정","기업특별회계영업수입","양곡사업수입","664074000000","664074000000","0","664074000000","469304915750","469156082500","469156082500","0","148833250"
"2016","농림축산식품부","양곡관리특별회계","손익계정","경상이전수입","기타경상이전수입","0","0","0","0","16800000000","16800000000","16800000000","0","0"
"2016","농림축산식품부","양곡관리특별회계","손익계정","재화및용역판매수입","잡수입","9754000000","9754000000","0","9754000000","10649432850","10641213710","10641213710","0","8219140"
"2016","농림축산식품부","양곡관리특별회계","손익계정","관유물매각대","고정자산매각대","0","0","0","0","67627910","67627910","67627910","0","0"
"2016","농림축산식품부","양곡관리특별회계","손익계정","관유물매각대","토지및무형자산매각대","0","0","0","0","1259262090","1259262090","1259262090","0","0"
"2016","농림축산식품부","양곡관리특별회계","손익계정","전년도이월금","전년도이월금","0","0","0","0","20681146050","20681146050","20681146050","0","0"
"2016","농림축산식품부","양곡관리특별회계","손익계정","정부내부수입및기타","전입금","894860000000","894860000000","0","894860000000","894860000000","894860000000","894860000000","0","0"
"2016","농림축산식품부","양곡관리특별회계","자본계정","전년도이월금","전년도이월금","0","0","0","0","811330","811330","811330","0","0"
"2016","농림축산식품부","농산물가격안정기금",,"재산수입","관유물대여료","1304000000","1304000000","0","1304000000","438691110","438691110","438691110","0","0"
"2016","농림축산식품부","농산물가격안정기금",,"재산수입","정부출자수입","0","0","0","0","42899060","42899060","42899060","0","0"
"2016","농림축산식품부","농산물가격안정기금",,"재산수입","기타이자수입및재산수입","48390000000","48390000000","0","48390000000","118812253223","118713105513","118713105513","0","99147710"
"2016","농림축산식품부","농산물가격안정기금",,"경상이전수입","벌금,몰수금및과태료","326000000","326000000","0","326000000","59781130","59781130","59781130","0","0"
"2016","농림축산식품부","농산물가격안정기금",,"경상이전수입","변상금및위약금","7615000000","7615000000","0","7615000000","5267136580","5267136580","5267136580","0","0"
"2016","농림축산식품부","농산물가격안정기금",,"경상이전수입","기타경상이전수입","181458000000","181458000000","0","181458000000","187205149950","186512871440","186512871440","0","692278510"
"2016","농림축산식품부","농산물가격안정기금",,"재화및용역판매수입","잡수입","0","0","0","0","64165050","64165050","64165050","0","0"
"2016","농림축산식품부","농산물가격안정기금",,"관유물매각대","고정자산매각대","49000000","49000000","0","49000000","0","0","0","0","0"
"2016","농림축산식품부","농산물가격안정기금",,"관유물매각대","토지및무형자산매각대","78000000000","78000000000","0","78000000000","14718090000","14718090000","14718090000","0","0"
"2016","농림축산식품부","농산물가격안정기금",,"관유물매각대","재고자산매각대및유동자산","794900000000","794900000000","0","794900000000","655653933510","655653933510","655653933510","0","0"
"2016","농림축산식품부","농산물가격안정기금",,"융자및전대차관원금회수","융자원금회수","1407900000000","1407900000000","0","1407900000000","1143145845550","1143145845550","1143145845550","0","0"
"2016","농림축산식품부","농산물가격안정기금",,"차입금및여유자금회수","유가증권매각대","542000000","542000000","0","542000000","10460000000","10460000000","10460000000","0","0"
"2016","농림축산식품부","농산물가격안정기금",,"차입금및여유자금회수","정부예금회수","366069000000","366069000000","0","366069000000","2256501536247","2256501536247","252097230737","0","0"
"2016","농림축산식품부","농산물가격안정기금",,"정부내부수입및기타","예탁원금회수","0","0","0","0","80000000000","80000000000","80000000000","0","0"
