"회계연도","소관명","회계명","계정명","분야명","부문명","프로그램명","단위사업명","지출목명","세출예산액/당초지출계획액(원)","세출예산액/수정지출계획액(원)","전년도이월액(원)","초과지출승인액(원)","예비비지출결정증액(원)","예비비지출결정감액(원)","전용증액(원)","전용감액(원)","이용증액(원)","이용감액(원)","이체증액(원)","이체감액(원)","세출예산현액/지출계획현액(원)","지출액(원)","지출순액(원)","다음년도이월액(원)","불용액(원)"
"2017","해양수산부","교통시설특별회계","항만계정","교통및물류","해운·항만","항만개발 및 관리","인천북항 개발","건설비","7520000000","7520000000","2605361950","0","0","0","24000000","0","0","0","0","0","10149361950","8449244630","8449244630","1559713500","140403820"
"2017","해양수산부","교통시설특별회계","항만계정","교통및물류","해운·항만","항만개발 및 관리","인천신항 개발","건설보상비","14448000000","14448000000","0","0","0","0","0","0","0","0","0","0","14448000000","14448000000","14448000000","0","0"
"2017","해양수산부","교통시설특별회계","항만계정","교통및물류","해운·항만","항만개발 및 관리","인천신항 개발","건설비","23766000000","23766000000","7260348910","0","0","0","0","-24000000","0","0","0","0","31002348910","15387720660","15387720660","13536961700","2077666550"
"2017","해양수산부","교통시설특별회계","항만계정","교통및물류","해운·항만","항만개발 및 관리","목포신항 개발","민간이전","8181000000","8181000000","0","0","0","0","0","0","0","0","0","0","8181000000","8169177590","8169177590","0","11822410"
"2017","해양수산부","교통시설특별회계","항만계정","교통및물류","해운·항만","항만개발 및 관리","목포신항 개발","건설비","14508000000","14508000000","498515330","0","0","0","0","0","0","0","0","0","15006515330","9709920120","9709920120","4722757240","573837970"
"2017","해양수산부","교통시설특별회계","항만계정","교통및물류","해운·항만","항만개발 및 관리","포항영일만신항 개발","민간이전","5389000000","5389000000","0","0","0","0","0","0","0","0","0","0","5389000000","4352441990","4352441990","0","1036558010"
"2017","해양수산부","교통시설특별회계","항만계정","교통및물류","해운·항만","항만개발 및 관리","포항영일만신항 개발","건설비","15425000000","15425000000","3130152770","0","0","0","0","-2000000000","0","0","0","0","16555152770","9792758860","9792758860","6624322940","138070970"
"2017","해양수산부","교통시설특별회계","항만계정","교통및물류","해운·항만","항만개발 및 관리","새만금신항 개발","건설비","41415000000","41415000000","150000000","0","0","0","0","-3357000000","0","0","0","0","38208000000","15849206750","15849206750","21619793250","739000000"
"2017","해양수산부","교통시설특별회계","항만계정","교통및물류","해운·항만","항만개발 및 관리","주요항 건설","운영비","5152000000","5152000000","567700000","0","0","0","0","0","0","0","0","0","5719700000","5327064070","5327064070","259200000","133435930"
"2017","해양수산부","교통시설특별회계","항만계정","교통및물류","해운·항만","항만개발 및 관리","주요항 건설","연구용역비","4070000000","4070000000","1178812930","0","0","0","0","0","0","0","0","0","5248812930","3613727110","3613727110","1271482310","363603510"
"2017","해양수산부","교통시설특별회계","항만계정","교통및물류","해운·항만","항만개발 및 관리","주요항 건설","건설보상비","4889000000","4889000000","0","0","0","0","2021000000","0","0","0","0","0","6910000000","6910000000","6910000000","0","0"
"2017","해양수산부","교통시설특별회계","항만계정","교통및물류","해운·항만","항만개발 및 관리","주요항 건설","건설비","79267000000","79267000000","39396313030","0","0","0","3093000000","0","0","0","0","0","121756313030","112118613080","112118613080","6403970170","3233729780"
"2017","해양수산부","교통시설특별회계","항만계정","교통및물류","해운·항만","항만개발 및 관리","일반항 건설","운영비","5648000000","5648000000","0","0","0","0","0","-21000000","0","0","0","0","5627000000","5525808720","5525808720","0","101191280"
"2017","해양수산부","교통시설특별회계","항만계정","교통및물류","해운·항만","항만개발 및 관리","일반항 건설","여비","90000000","90000000","0","0","0","0","21000000","0","0","0","0","0","111000000","80268210","80268210","0","30731790"
"2017","해양수산부","교통시설특별회계","항만계정","교통및물류","해운·항만","항만개발 및 관리","일반항 건설","업무추진비","20000000","20000000","0","0","0","0","0","0","0","0","0","0","20000000","19000000","19000000","0","1000000"
"2017","해양수산부","교통시설특별회계","항만계정","교통및물류","해운·항만","항만개발 및 관리","일반항 건설","연구용역비","1600000000","1600000000","0","0","0","0","0","0","0","0","0","0","1600000000","800000000","800000000","600000000","200000000"
"2017","해양수산부","교통시설특별회계","항만계정","교통및물류","해운·항만","항만개발 및 관리","일반항 건설","보전금","0","0","0","0","0","0","117000000","0","0","0","0","0","117000000","114653700","114653700","0","2346300"
"2017","해양수산부","교통시설특별회계","항만계정","교통및물류","해운·항만","항만개발 및 관리","일반항 건설","민간이전","7299000000","7299000000","0","0","0","0","0","0","0","0","0","0","7299000000","7299000000","7299000000","0","0"
"2017","해양수산부","교통시설특별회계","항만계정","교통및물류","해운·항만","항만개발 및 관리","일반항 건설","자치단체이전","13266000000","13266000000","0","0","0","0","11164000000","0","0","0","0","0","24430000000","24430000000","24430000000","0","0"
"2017","해양수산부","교통시설특별회계","항만계정","교통및물류","해운·항만","항만개발 및 관리","일반항 건설","건설비","325439000000","325439000000","63357608240","0","0","0","13077000000","-19370000000","0","0","0","0","382503608240","316562203640","316562203640","50642703710","15298700890"
"2017","해양수산부","교통시설특별회계","항만계정","교통및물류","해운·항만","항만개발 및 관리","항만시설유지보수(교특)","운영비","11801000000","11801000000","98521550","0","0","0","160000000","0","0","0","0","0","12059521550","11173643530","11173643530","144724800","741153220"
"2017","해양수산부","교통시설특별회계","항만계정","교통및물류","해운·항만","항만개발 및 관리","항만시설유지보수(교특)","연구용역비","3850000000","3850000000","0","0","0","0","0","-160000000","0","0","0","0","3690000000","1880329800","1880329800","1593700000","215970200"
"2017","해양수산부","교통시설특별회계","항만계정","교통및물류","해운·항만","항만개발 및 관리","항만시설유지보수(교특)","보전금","0","0","0","0","0","0","11019000","0","0","0","0","0","11019000","11018890","11018890","0","110"
"2017","해양수산부","교통시설특별회계","항만계정","교통및물류","해운·항만","항만개발 및 관리","항만시설유지보수(교특)","민간이전","1037000000","1037000000","0","0","0","0","0","0","0","0","0","0","1037000000","1037000000","1037000000","0","0"
"2017","해양수산부","교통시설특별회계","항만계정","교통및물류","해운·항만","항만개발 및 관리","항만시설유지보수(교특)","건설비","160846000000","160846000000","30938931110","0","0","0","0","-5329019000","0","0","0","0","186455912110","122979545820","122979545820","29140103800","34336262490"
"2017","해양수산부","교통시설특별회계","항만계정","교통및물류","해운·항만","항만개발 및 관리","항만 재개발","운영비","201450000","201450000","70000000","0","0","0","0","0","0","0","0","0","271450000","157742400","157742400","103446000","10261600"
"2017","해양수산부","교통시설특별회계","항만계정","교통및물류","해운·항만","항만개발 및 관리","항만 재개발","업무추진비","8550000","8550000","0","0","0","0","0","0","0","0","0","0","8550000","8468730","8468730","0","81270"
"2017","해양수산부","교통시설특별회계","항만계정","교통및물류","해운·항만","항만개발 및 관리","항만 재개발","연구용역비","700000000","700000000","16261500","0","0","0","0","0","0","0","0","0","716261500","16261500","16261500","700000000","0"
"2017","해양수산부","교통시설특별회계","항만계정","교통및물류","해운·항만","항만개발 및 관리","항만 재개발","건설비","8398000000","8398000000","4203384740","0","0","0","0","0","0","0","0","0","12601384740","4651170290","4651170290","5592065420","2358149030"
"2017","해양수산부","교통시설특별회계","항만계정","교통및물류","해운·항만","항만개발 및 관리","마리나 항만개발","운영비","428650000","428650000","180000000","0","0","0","0","0","0","0","0","0","608650000","312783730","312783730","170000000","125866270"
"2017","해양수산부","교통시설특별회계","항만계정","교통및물류","해운·항만","항만개발 및 관리","마리나 항만개발","여비","9000000","9000000","0","0","0","0","0","0","0","0","0","0","9000000","8853730","8853730","0","146270"
"2017","해양수산부","교통시설특별회계","항만계정","교통및물류","해운·항만","항만개발 및 관리","마리나 항만개발","업무추진비","12350000","12350000","0","0","0","0","0","0","0","0","0","0","12350000","11122550","11122550","0","1227450"
"2017","해양수산부","교통시설특별회계","항만계정","교통및물류","해운·항만","항만개발 및 관리","마리나 항만개발","건설비","8465000000","8465000000","5422664600","0","0","0","0","0","0","0","0","0","13887664600","11434325540","11434325540","2419166990","34172070"
"2017","해양수산부","교통시설특별회계","항만계정","교통및물류","해운·항만","항만개발 및 관리","그린포트 구축","건설비","34100000000","34100000000","11776591120","0","0","0","15330000000","0","0","0","0","0","61206591120","56042979360","56042979360","2736014100","2427597660"
"2017","해양수산부","교통시설특별회계","항만계정","교통및물류","해운·항만","항만개발 및 관리","항만운영 및 관리","운영비","11830000000","11830000000","0","0","0","0","0","0","0","0","0","0","11830000000","10611946430","10611946430","0","1218053570"
"2017","해양수산부","교통시설특별회계","항만계정","교통및물류","해운·항만","항만개발 및 관리","항만운영 및 관리","연구용역비","100000000","100000000","389830000","0","0","0","0","0","0","0","0","0","489830000","481041980","481041980","0","8788020"
"2017","해양수산부","교통시설특별회계","항만계정","교통및물류","해운·항만","항만개발 및 관리","항만운영 및 관리","건설비","13971000000","13971000000","1703229810","0","0","0","0","0","0","0","0","0","15674229810","13617144780","13617144780","1369931300","687153730"
"2017","해양수산부","교통시설특별회계","항만계정","교통및물류","해운·항만","항만개발 및 관리","항만운영 및 관리","유형자산","25000000","25000000","0","0","0","0","0","0","0","0","0","0","25000000","25000000","25000000","0","0"
"2017","해양수산부","교통시설특별회계","항만계정","교통및물류","해운·항만","항만개발 및 관리","여수광양항만공사 지원","민간이전","40000000000","40000000000","0","0","0","0","0","0","0","0","0","0","40000000000","40000000000","40000000000","0","0"
"2017","해양수산부","교통시설특별회계","항만계정","교통및물류","해운·항만","항만개발 및 관리","민자유치 및 글로벌기업유치","운영비","3527826000","3527826000","1001908000","0","0","0","0","0","0","0","0","0","4529734000","3447863370","3447863370","785433260","296437370"
"2017","해양수산부","교통시설특별회계","항만계정","교통및물류","해운·항만","항만개발 및 관리","민자유치 및 글로벌기업유치","여비","311360000","311360000","0","0","0","0","0","0","0","0","0","0","311360000","271164260","271164260","0","40195740"
"2017","해양수산부","교통시설특별회계","항만계정","교통및물류","해운·항만","항만개발 및 관리","민자유치 및 글로벌기업유치","업무추진비","45814000","45814000","0","0","0","0","0","0","0","0","0","0","45814000","40048190","40048190","0","5765810"
"2017","해양수산부","교통시설특별회계","항만계정","교통및물류","해운·항만","항만개발 및 관리","민자유치 및 글로벌기업유치","연구용역비","1540000000","1540000000","736346920","0","0","0","0","0","0","0","0","0","2276346920","1411986080","1411986080","743623260","120737580"
"2017","해양수산부","교통시설특별회계","항만계정","교통및물류","해운·항만","항만개발 및 관리","민자유치 및 글로벌기업유치","민간이전","4088000000","4088000000","0","0","0","0","0","0","0","0","0","0","4088000000","4082461070","4082461070","0","5538930"
"2017","해양수산부","교통시설특별회계","항만계정","교통및물류","해운·항만","항만개발 및 관리","민자유치 및 글로벌기업유치","건설비","4400000000","4400000000","2317290500","0","0","0","0","0","0","0","0","0","6717290500","3647496790","3647496790","2813650000","256143710"
"2017","해양수산부","교통시설특별회계","항만계정","교통및물류","해운·항만","항만개발 및 관리","울산신항 개발","연구용역비","1000000000","1000000000","0","0","0","0","0","0","0","0","0","0","1000000000","285900000","285900000","667100000","47000000"
"2017","해양수산부","교통시설특별회계","항만계정","교통및물류","해운·항만","항만개발 및 관리","울산신항 개발","보전금","0","0","0","0","0","0","10000000","0","0","0","0","0","10000000","10000000","10000000","0","0"
"2017","해양수산부","교통시설특별회계","항만계정","교통및물류","해운·항만","항만개발 및 관리","울산신항 개발","민간이전","20642000000","20642000000","0","0","0","0","0","0","0","0","0","0","20642000000","19766892970","19766892970","0","875107030"
"2017","해양수산부","교통시설특별회계","항만계정","교통및물류","해운·항만","항만개발 및 관리","울산신항 개발","건설보상비","1000000000","1000000000","0","0","0","0","18802000000","0","0","0","0","0","19802000000","19802000000","19802000000","0","0"
"2017","해양수산부","교통시설특별회계","항만계정","교통및물류","해운·항만","항만개발 및 관리","울산신항 개발","건설비","129923000000","129923000000","478147500","0","0","0","0","-18812000000","0","0","0","0","111589147500","104233473720","104233473720","7286674690","68999090"
"2017","해양수산부","교통시설특별회계","항만계정","교통및물류","해운·항만","해양 및 해상교통관리","항로표지시설 확충 및 안전관리","운영비","687043000","687043000","0","0","0","0","0","0","0","0","0","0","687043000","582580580","582580580","95000000","9462420"
"2017","해양수산부","교통시설특별회계","항만계정","교통및물류","해운·항만","해양 및 해상교통관리","항로표지시설 확충 및 안전관리","여비","102671000","102671000","0","0","0","0","0","0","0","0","0","0","102671000","102615010","102615010","0","55990"
"2017","해양수산부","교통시설특별회계","항만계정","교통및물류","해운·항만","해양 및 해상교통관리","항로표지시설 확충 및 안전관리","업무추진비","3286000","3286000","0","0","0","0","0","0","0","0","0","0","3286000","2763900","2763900","0","522100"
"2017","해양수산부","교통시설특별회계","항만계정","교통및물류","해운·항만","해양 및 해상교통관리","항로표지시설 확충 및 안전관리","연구용역비","590000000","590000000","183000000","0","0","0","0","0","0","0","0","0","773000000","586869460","586869460","176482000","9648540"
"2017","해양수산부","교통시설특별회계","항만계정","교통및물류","해운·항만","해양 및 해상교통관리","항로표지시설 확충 및 안전관리","민간이전","5390000000","5390000000","0","0","0","0","0","0","0","0","0","0","5390000000","5366081000","5366081000","0","23919000"
"2017","해양수산부","교통시설특별회계","항만계정","교통및물류","해운·항만","해양 및 해상교통관리","항로표지시설 확충 및 안전관리","해외이전","200000000","200000000","0","0","0","0","0","0","0","0","0","0","200000000","200000000","200000000","0","0"
"2017","해양수산부","교통시설특별회계","항만계정","교통및물류","해운·항만","해양 및 해상교통관리","항로표지시설 확충 및 안전관리","건설비","54602000000","54602000000","4388837540","0","0","0","0","0","0","0","0","0","58990837540","55223167780","55223167780","1955517900","1812151860"
"2017","해양수산부","교통시설특별회계","항만계정","교통및물류","물류등기타","해양수산연구개발","항만 및 물류기술개발(R&D)","연구개발출연금","7336000000","7336000000","0","0","0","0","0","0","0","0","0","0","7336000000","7336000000","7336000000","0","0"
"2017","해양수산부","교통시설특별회계","항만계정","교통및물류","물류등기타","해양수산연구개발","해양안전기술개발(R&D)","연구개발출연금","35381000000","35381000000","0","0","0","0","0","0","0","0","0","0","35381000000","35381000000","35381000000","0","0"
"2017","해양수산부","에너지및자원사업특별회계","투자계정","농림수산","수산·어촌","수산자원 관리 및 조성","친환경어업(에특)","민간이전","1500000000","1500000000","0","0","0","0","0","0","0","0","0","0","1500000000","1500000000","1500000000","0","0"
"2017","해양수산부","에너지및자원사업특별회계","투자계정","농림수산","수산·어촌","수산자원 관리 및 조성","친환경어업(에특)","자치단체이전","16888000000","16888000000","0","0","0","0","0","0","0","0","0","0","16888000000","16638000000","16638000000","0","250000000"
"2017","해양수산부","에너지및자원사업특별회계","투자계정","교통및물류","해운·항만","해운사업 선진화","연안선사 유류비 지원","민간이전","25200000000","25200000000","0","0","0","0","0","0","0","0","0","0","25200000000","25199604510","25199604510","0","395490"
"2017","해양수산부","지역발전특별회계","생활기반계정","환경","해양환경","해양환경보전","해양 및 수자원 관리","자치단체이전","68226000000","68226000000","0","0","0","0","0","0","0","0","0","0","68226000000","68226000000","68226000000","0","0"
"2017","해양수산부","지역발전특별회계","생활기반계정","농림수산","수산·어촌","식품산업육성","수산물가공(생활)","자치단체이전","22306000000","22306000000","0","0","0","0","0","0","0","0","0","0","22306000000","22306000000","22306000000","0","0"
"2017","해양수산부","지역발전특별회계","생활기반계정","농림수산","수산·어촌","어촌.어항 개발","어업기반정비","자치단체이전","122167000000","122167000000","19808000000","0","0","0","0","0","0","0","0","0","141975000000","141975000000","141975000000","0","0"
"2017","해양수산부","지역발전특별회계","생활기반계정","농림수산","수산·어촌","어촌.어항 개발","어촌자원 복합산업화지원","자치단체이전","27862000000","27862000000","0","0","0","0","0","0","0","0","0","0","27862000000","27862000000","27862000000","0","0"
"2017","해양수산부","지역발전특별회계","경제발전계정","농림수산","수산·어촌","식품산업육성","식품산업육성","자치단체이전","17290000000","17290000000","0","0","0","0","0","0","0","0","0","0","17290000000","17290000000","17290000000","0","0"
"2017","해양수산부","지역발전특별회계","경제발전계정","농림수산","수산·어촌","수산물 유통 및 안전관리","안전한수산물공급관리(지특)","자치단체이전","600000000","600000000","0","0","0","0","0","0","0","0","0","0","600000000","600000000","600000000","0","0"
"2017","해양수산부","지역발전특별회계","경제발전계정","농림수산","수산·어촌","수산자원 관리 및 조성","수산자원관리","자치단체이전","25521000000","25521000000","0","0","0","0","0","0","0","0","0","0","25521000000","25521000000","25521000000","0","0"
"2017","해양수산부","지역발전특별회계","경제발전계정","교통및물류","물류등기타","해양수산행정지원","특행기관 지방이전","자치단체이전","3467000000","3467000000","0","0","0","0","0","0","0","0","0","0","3467000000","3467000000","3467000000","0","0"
"2017","해양수산부","지역발전특별회계","제주특별자치도계정","환경","해양환경","해양환경보전"," 해양 및 수자원관리(제주)","자치단체이전","4207000000","4207000000","0","0","0","0","0","0","0","0","0","0","4207000000","4207000000","4207000000","0","0"
"2017","해양수산부","지역발전특별회계","제주특별자치도계정","농림수산","수산·어촌","식품산업육성","수산물가공(제주)","자치단체이전","1600000000","1600000000","0","0","0","0","0","0","0","0","0","0","1600000000","1600000000","1600000000","0","0"
"2017","해양수산부","지역발전특별회계","제주특별자치도계정","농림수산","수산·어촌","어촌.어항 개발","어업기반정비(제주)","자치단체이전","24780000000","24780000000","0","0","0","0","0","0","0","0","0","0","24780000000","24780000000","24780000000","0","0"
"2017","해양수산부","지역발전특별회계","제주특별자치도계정","농림수산","수산·어촌","어촌.어항 개발","어항기반시설조성(제주)","자치단체이전","21900000000","21900000000","0","0","0","0","0","0","0","0","0","0","21900000000","21900000000","21900000000","0","0"
"2017","해양수산부","지역발전특별회계","제주특별자치도계정","농림수산","수산·어촌","어촌.어항 개발","어촌자원 복합산업화지원(제주)","자치단체이전","4401000000","4401000000","0","0","0","0","0","0","0","0","0","0","4401000000","4401000000","4401000000","0","0"
"2017","해양수산부","지역발전특별회계","제주특별자치도계정","농림수산","수산·어촌","수산경영","수산경영안정(제주)","자치단체이전","12000000","12000000","0","0","0","0","0","0","0","0","0","0","12000000","12000000","12000000","0","0"
"2017","해양수산부","지역발전특별회계","제주특별자치도계정","교통및물류","해운·항만","항만개발 및 관리","주요항 건설(제주)","자치단체이전","13000000000","13000000000","0","0","0","0","0","0","0","0","0","0","13000000000","13000000000","13000000000","0","0"
"2017","해양수산부","지역발전특별회계","제주특별자치도계정","교통및물류","해운·항만","항만개발 및 관리","일반항 건설(제주도)","자치단체이전","59913000000","59913000000","0","0","0","0","0","0","0","0","0","0","59913000000","59913000000","59913000000","0","0"
"2017","해양수산부","지역발전특별회계","제주특별자치도계정","교통및물류","해운·항만","항만개발 및 관리","항만시설유지보수(제주도)","자치단체이전","7000000000","7000000000","0","0","0","0","0","0","0","0","0","0","7000000000","7000000000","7000000000","0","0"
"2017","해양수산부","지역발전특별회계","제주특별자치도계정","교통및물류","물류등기타","해양수산행정지원","제주 이관업무 지원","자치단체이전","2294000000","2294000000","0","0","0","0","0","0","0","0","0","0","2294000000","2294000000","2294000000","0","0"
"2017","해양수산부","수산발전기금",,"환경","해양환경","해양환경보전","해양환경개선(기금)","연구용역비","1941000000","1941000000","0","0","0","0","0","0","0","0","0","0","1941000000","1888111430","1888111430","0","52888570"
"2017","해양수산부","수산발전기금",,"환경","해양환경","해양환경보전","해양환경개선(기금)","민간이전","11198000000","11198000000","0","0","0","0","0","0","0","0","0","0","11198000000","11144090350","11144090350","0","53909650"
"2017","해양수산부","수산발전기금",,"농림수산","수산·어촌","수산물 유통 및 안전관리","수산물가격안정(기금)","민간이전","4341000000","4341000000","0","0","0","0","0","0","0","0","0","0","4341000000","4341000000","4341000000","0","0"
"2017","해양수산부","수산발전기금",,"농림수산","수산·어촌","수산자원 관리 및 조성","수산자원회복(기금)","연구용역비","0","0","132300000","0","0","0","0","0","0","0","0","0","132300000","132300000","132300000","0","0"
"2017","해양수산부","수산발전기금",,"농림수산","수산·어촌","수산자원 관리 및 조성","수산자원회복(기금)","민간이전","7200000000","7200000000","0","0","0","0","0","0","0","0","0","0","7200000000","7200000000","7200000000","0","0"
"2017","해양수산부","수산발전기금",,"농림수산","수산·어촌","수산경영","어업경영자금(기금)","연구용역비","0","0","88500000","0","0","0","0","0","0","0","0","0","88500000","88500000","88500000","0","0"
"2017","해양수산부","수산발전기금",,"농림수산","수산·어촌","수산경영","어업경영자금(기금)","융자금","96974000000","96974000000","0","0","0","0","0","0","0","0","0","0","96974000000","68320760000","68320760000","0","28653240000"
"2017","해양수산부","수산발전기금",,"농림수산","수산·어촌","수산경영","어업경영자금(기금)","출자금","10000000000","10000000000","0","0","0","0","0","0","0","0","0","0","10000000000","10000000000","10000000000","0","0"
"2017","해양수산부","수산발전기금",,"농림수산","수산·어촌","수산경영","직접피해지원","운영비","10000000","178600000","180000000","0","0","0","0","0","0","0","0","0","358600000","301477100","301477100","50100000","7022900"
"2017","해양수산부","수산발전기금",,"농림수산","수산·어촌","수산경영","직접피해지원","여비","10000000","10000000","0","0","0","0","0","0","0","0","0","0","10000000","4529380","4529380","0","5470620"
"2017","해양수산부","수산발전기금",,"농림수산","수산·어촌","수산경영","직접피해지원","연구용역비","780000000","611400000","296400000","0","0","0","0","0","0","0","0","0","907800000","738680000","738680000","168070000","1050000"
"2017","해양수산부","수산발전기금",,"농림수산","수산·어촌","수산경영","직접피해지원","자치단체이전","4910000000","4910000000","0","0","0","0","0","0","0","0","0","0","4910000000","2186837000","2186837000","0","2723163000"
"2017","해양수산부","수산발전기금",,"농림수산","수산·어촌","수산경영","직접피해지원","일반출연금","848000000","848000000","0","0","0","0","0","0","0","0","0","0","848000000","848000000","848000000","0","0"
"2017","해양수산부","수산발전기금",,"농림수산","수산·어촌","원양협력","품목별경쟁력강화","연구용역비","0","0","210000000","0","0","0","0","0","0","0","0","0","210000000","189550440","189550440","0","20449560"
"2017","해양수산부","수산발전기금",,"농림수산","수산·어촌","원양협력","품목별경쟁력강화","융자금","2700000000","2700000000","7350000000","0","0","0","0","0","0","0","0","0","10050000000","1554000000","1554000000","0","8496000000"
"2017","해양수산부","수산발전기금",,"농림수산","수산·어촌","수산물 유통 및 안전관리(기금·융자)","수산물가격안정(기금·융자)","연구용역비","240000000","240000000","0","0","0","0","0","0","0","0","0","0","240000000","39200000","39200000","196000000","4800000"
"2017","해양수산부","수산발전기금",,"농림수산","수산·어촌","수산물 유통 및 안전관리(기금·융자)","수산물가격안정(기금·융자)","유형자산","98421000000","98421000000","0","0","0","0","0","0","0","0","0","0","98421000000","73374746250","73374746250","0","25046253750"
"2017","해양수산부","수산발전기금",,"농림수산","수산·어촌","수산물 유통 및 안전관리(기금·융자)","수산물가격안정(기금·융자)","융자금","216900000000","216900000000","0","0","0","0","0","0","0","0","0","0","216900000000","216480000000","216480000000","0","420000000"
"2017","해양수산부","수산발전기금",,"농림수산","수산·어촌","수산물 유통 및 안전관리(기금·융자)","유통·가공시설(기금)","융자금","800000000","800000000","0","0","0","0","0","0","0","0","0","0","800000000","800000000","800000000","0","0"
"2017","해양수산부","수산발전기금",,"농림수산","수산·어촌","수산물 유통 및 안전관리(기금·융자)","수산물유통자금지원(기금)","융자금","129960000000","129960000000","0","0","0","0","0","0","0","0","0","0","129960000000","123806300000","123806300000","0","6153700000"
"2017","해양수산부","수산발전기금",,"농림수산","수산·어촌","기금운영비(수산)","기금운영비(기금)","인건비","718249000","718249000","0","0","0","0","0","0","0","0","0","0","718249000","709188180","709188180","0","9060820"
"2017","해양수산부","수산발전기금",,"농림수산","수산·어촌","기금운영비(수산)","기금운영비(기금)","운영비","221051000","221051000","0","0","0","0","0","0","0","0","0","0","221051000","133805430","133805430","0","87245570"
"2017","해양수산부","수산발전기금",,"농림수산","수산·어촌","기금운영비(수산)","기금운영비(기금)","여비","32000000","32000000","0","0","0","0","0","0","0","0","0","0","32000000","23159000","23159000","0","8841000"
"2017","해양수산부","수산발전기금",,"농림수산","수산·어촌","기금운영비(수산)","기금운영비(기금)","업무추진비","36000000","36000000","0","0","0","0","0","0","0","0","0","0","36000000","23844310","23844310","0","12155690"
"2017","해양수산부","수산발전기금",,"농림수산","수산·어촌","기금운영비(수산)","기금운영비(기금)","연구용역비","50000000","50000000","31700000","0","0","0","0","0","0","0","0","0","81700000","61700000","61700000","17500000","2500000"
"2017","해양수산부","수산발전기금",,"농림수산","수산·어촌","기금운영비(수산)","기금운영비(기금)","보전금","2000000","2000000","0","0","0","0","0","0","0","0","0","0","2000000","0","0","0","2000000"
"2017","해양수산부","수산발전기금",,"농림수산","수산·어촌","기금운영비(수산)","기금운영비(기금)","민간이전","283700000","283700000","0","0","0","0","0","0","0","0","0","0","283700000","277605060","277605060","0","6094940"
"2017","해양수산부","수산발전기금",,"농림수산","수산·어촌","기금운영비(수산)","기금운영비(기금)","유형자산","3000000","3000000","0","0","0","0","0","0","0","0","0","0","3000000","2761000","2761000","0","239000"
"2017","해양수산부","수산발전기금",,"농림수산","수산·어촌","기금간거래(예수원금상환)","공공자금관리기금 예수원금상환(수발기금)","상환지출","51000000000","51000000000","0","0","0","0","0","0","0","0","0","0","51000000000","51000000000","51000000000","0","0"
"2017","해양수산부","수산발전기금",,"농림수산","수산·어촌","기금간거래(예수이자상환)","공공자금관리기금 예수이자상환(수발기금)","상환지출","3142000000","3142000000","0","0","0","0","0","0","0","0","0","0","3142000000","2529782810","2529782810","0","612217190"
"2017","해양수산부","수산발전기금",,"농림수산","수산·어촌","여유자금운용","여유자금운용(수산발전기금)","예치금및유가증권매입","125010000000","125010000000","0","0","0","0","0","0","0","0","0","0","125010000000","285833029800","129249688072","0","0"
"2017","중소벤처기업부","일반회계",,"문화및관광","문화및관광일반","중소기업행정지원","본부인건비","인건비","0","0","0","0","0","0","0","0","0","0","1454582240","0","1454582240","898762020","898762020","0","555820220"
"2017","중소벤처기업부","일반회계",,"산업·중소기업및에너지","산업금융지원","중소기업신용보증지원","신용보증기관출연","일반출연금","0","0","0","0","0","0","0","0","0","0","204900000000","0","204900000000","204900000000","204900000000","0","0"
"2017","중소벤처기업부","일반회계",,"산업·중소기업및에너지","산업금융지원","중소기업신용보증지원","매출채권보험계정출연","일반출연금","0","0","0","0","0","0","0","0","0","0","120000000000","0","120000000000","120000000000","120000000000","0","0"
"2017","중소벤처기업부","일반회계",,"산업·중소기업및에너지","산업기술지원","중소기업기술개발지원","기술개발지원(R&D)","연구개발출연금","0","0","0","0","0","0","0","0","0","0","186734954000","0","186734954000","186734954000","186734954000","0","0"
"2017","중소벤처기업부","일반회계",,"산업·중소기업및에너지","산업기술지원","기술개발인프라지원","기술개발인프라구축","운영비","0","0","0","0","0","0","10600000","0","0","0","278153300","0","288753300","284102560","284102560","0","4650740"
"2017","중소벤처기업부","일반회계",,"산업·중소기업및에너지","산업기술지원","기술개발인프라지원","기술개발인프라구축","여비","0","0","0","0","0","0","0","-10600000","0","0","194282990","0","183682990","176548440","176548440","0","7134550"
"2017","중소벤처기업부","일반회계",,"산업·중소기업및에너지","산업기술지원","기술개발인프라지원","기술개발인프라구축","업무추진비","0","0","0","0","0","0","0","0","0","0","16191900","0","16191900","16189800","16189800","0","2100"
"2017","중소벤처기업부","일반회계",,"산업·중소기업및에너지","산업기술지원","기술개발인프라지원","기술개발인프라구축","민간이전","0","0","0","0","0","0","0","0","0","0","177000000","0","177000000","177000000","177000000","0","0"
"2017","중소벤처기업부","일반회계",,"산업·중소기업및에너지","산업기술지원","기술개발인프라지원","중소기업정보화지원(정보화)","일반출연금","0","0","0","0","0","0","0","0","0","0","7185600000","0","7185600000","7185600000","7185600000","0","0"
"2017","중소벤처기업부","일반회계",,"산업·중소기업및에너지","무역및투자유치","중소기업수출촉진지원","중소기업수출역량강화","운영비","0","0","0","0","0","0","0","0","0","0","41000000","0","41000000","37672200","37672200","0","3327800"
"2017","중소벤처기업부","일반회계",,"산업·중소기업및에너지","무역및투자유치","중소기업수출촉진지원","중소기업수출역량강화","민간이전","0","0","0","0","0","0","0","0","0","0","28300000000","0","28300000000","28300000000","28300000000","0","0"
